pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
465926,300,dollar,month,10,2016,36,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Renovated,15,1,1,1,2,old building
409876,100000,dollar,,10,2016,83,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,Mardjanishvili st.,Newly renovated,3,2,1,1,4,old building
412699,5000,dollar,,10,2016,,1000,for_sale,land,Bulachauri,,,,,,,,,,
170218,5000,dollar,,10,2016,,1000,for_sale,land,Dusheti,,,,,,,,,,
400827,82000,dollar,,10,2016,108,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Baratashvili st.,Old renovated,4,2,1,1,4,old building
417674,55000,dollar,,10,2016,65,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,Mirtskhulava st.,Newly renovated,25,1,1,2,3,old building
435027,145000,dollar,,10,2016,135,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,4,3,2,2,4,new building
503774,40000,dollar,,10,2016,150,1000,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Avchala,,,4,3,2,1,,old building
500447,800,dollar,month,10,2016,85,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,Uznadze st.,Newly renovated,3,2,1,2,6,old building
512285,280000,dollar,,10,2016,375,2500,for_sale,private_house,Saguramo,,,,Newly renovated,8,4,3,4,,new building
538922,133650,dollar,,10,2016,81,,for_sale,flat,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,3,2,1,1,3,old building
572286,79000,dollar,,10,2016,107,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,White Frame,3,2,2,,4,
566876,120000,dollar,,10,2016,157,,for_sale,flat,Tbilisi,Old Tbilisi,Vera,G. Akhvlediani st.,Newly renovated,4,3,2,2,2,old building
560678,280000,dollar,,10,2016,375,2500,for_sale,summer_house,Saguramo,,,,Newly renovated,8,4,3,4,,new building
102346,1180000,dollar,,10,2016,1080,,for_sale,commercial_estate,Tbilisi,Isani-Samgori,Navtlugi,B..Khmelnitski st.,,,,,,,old building
573829,95000,dollar,,10,2016,100,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,W/o renovation,4,3,1,3,4,old building
583413,41000,dollar,,10,2016,41,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,T.Tabidze st.,Renovated,15,1,1,1,2,old building
581898,54000,dollar,,10,2016,150,150,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Sanzona,Gvazauri st.,W/o renovation,8,2,1,1,,old building
572663,65500,dollar,,10,2016,70,,for_sale,flat,Tbilisi,Isani-Samgori,Samgori,Kakheti highway,Renovated,3,2,2,1,5,new building
586095,450,dollar,month,10,2016,41,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,,1,,1,new building
614382,87000,dollar,,10,2016,210,550,for_sale,private_house,Tbilisi,Vake-Saburtalo,Didi digomi,,White Frame,9,3,2,,,new building
625266,500,lari,month,10,2016,55,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vedzisi,,Renovated,2,1,1,,1,old building
641641,Contract price,,,10,2016,70,,for_rent,flat,Tbilisi,Isani-Samgori,Varketili,,Newly renovated,3,2,1,2,4,new building
641639,Contract price,,,10,2016,120,20000,for_sale,private_house,Kobuleti,,,,Old renovated,5,3,1,,,
641638,25000,dollar,,10,2016,,500,for_sale,land,Ureki,,,,,,,,,,
641636,500,dollar,month,10,2016,92,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Old renovated,3,2,1,2,7,old building
641635,300,dollar,month,10,2016,62,,for_rent,flat,Tbilisi,Gldani-Nadzaladevi,Gldani,,Newly renovated,3,1,1,2,5,new building
641633,100000,dollar,,10,2016,84,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Eurostandard,2,1,1,1,11,new building
641630,55000,dollar,,10,2016,76,,for_sale,flat,Tbilisi,Isani-Samgori,Varketili,,,3,2,2,2,3,
160622,200000,dollar,,10,2016,360,585,for_sale,private_house,Tbilisi,Vake-Saburtalo,Saburtalo,Delisi st. II,Old renovated,10,3,2,2,,old building
641628,11200,dollar,,10,2016,,700,for_sale,land,Tsodoreti,,,,,,,,,,
641626,200000,dollar,,10,2016,,800,for_sale,land,Tbilisi,Isani-Samgori,Ortachala,,,,,,,,
641625,161000,dollar,,10,2016,,805,for_sale,land,Tbilisi,Isani-Samgori,Ortachala,,,,,,,,
641624,190800,dollar,,10,2016,,424,for_sale,land,Tbilisi,Old Tbilisi,Avlabari,,,,,,,,
641623,157250,dollar,,10,2016,,629,for_sale,land,Tbilisi,Isani-Samgori,Ortachala,,,,,,,,
641622,228400,dollar,,10,2016,,1142,for_sale,land,Tbilisi,Isani-Samgori,Ortachala,,,,,,,,
641621,350000,dollar,,10,2016,,1340,for_sale,land,Tbilisi,Old Tbilisi,Mtatsminda,,,,,,,,
641620,400000,dollar,,10,2016,,1100,for_sale,land,Tbilisi,Didube-Chugureti,Digomi,,,,,,,,
641608,200000,dollar,,10,2016,,800,for_sale,land,Tbilisi,Isani-Samgori,Ortachala,,,,,,,,
641607,161000,dollar,,10,2016,,805,for_sale,land,Tbilisi,Isani-Samgori,Ortachala,,,,,,,,
641606,65000,dollar,,10,2016,140,250,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Mukhiani,,Newly renovated,5,3,2,,,new building
641605,190800,dollar,,10,2016,,424,for_sale,land,Tbilisi,Old Tbilisi,Avlabari,,,,,,,,
641604,157250,dollar,,10,2016,,629,for_sale,land,Tbilisi,Isani-Samgori,Ortachala,,,,,,,,
641603,Contract price,,,10,2016,72,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,Guramishvili avenue,Eurostandard,3,2,2,3,9,new building
641602,228400,dollar,,10,2016,,1142,for_sale,land,Tbilisi,Isani-Samgori,Ortachala,,,,,,,,
641600,26000,dollar,,10,2016,70,,for_sale,flat,Rustavi,,,,Old renovated,3,2,2,1,4,old building
641599,350000,dollar,,10,2016,,1340,for_sale,land,Tbilisi,Old Tbilisi,Mtatsminda,,,,,,,,
641598,400000,dollar,,10,2016,,1100,for_sale,land,Tbilisi,Didube-Chugureti,Digomi,,,,,,,,
641593,100000,dollar,,10,2016,152,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Mtskheta st.,Newly renovated,5,3,1,1,3,old building
641590,380,dollar,month,10,2016,72,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Bochorishvili st.,Newly renovated,2,1,2,1,4,new building
641589,65000,dollar,,10,2016,53,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Shatberashvili st.,Eurostandard,2,1,1,1,7,old building
637074,70000,dollar,,10,2016,70,,for_sale,flat,Tbilisi,Old Tbilisi,Vera,Petriashvili st.,Newly renovated,3,2,1,1,2,old building
641558,20000,dollar,,10,2016,64,,for_sale,flat,Tbilisi,Isani-Samgori,Varketili,,,2,1,2,,1,
641550,Contract price,,,10,2016,,500,for_sale,land,Tbilisi,Vake-Saburtalo,,,,,,,,,
641548,Contract price,,,10,2016,,500,for_sale,land,Tbilisi,Vake-Saburtalo,,,,,,,,,
641547,210000,dollar,,10,2016,205,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,4,3,3,1,14,new building
641543,20,dollar,,10,2016,90,,for_sale,flat,Khoni,,,,Eurostandard,4,2,1,1,1,old building
641541,25000,dollar,,10,2016,78,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Black Frame,3,2,2,,4,old building
641527,23000,dollar,,10,2016,30,,for_sale,flat,Batumi,,,,Newly renovated,1,1,1,,9,new building
641524,450,lari,month,10,2016,45,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,Chitaia st.,Newly renovated,1,1,2,1,2,old building
641522,250,dollar,month,10,2016,64,,for_rent,flat,Batumi,,,,Newly renovated,3,2,1,1,10,old building
641520,27,dollar,,10,2016,40,,for_sale,flat,Tbilisi,,,,Newly renovated,1,1,1,,1,
641518,25,dollar,,10,2016,40,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,1,1,1,,1,
641508,80000,dollar,,10,2016,322,501,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Lotkini,,Under renovation,5,3,6,2,,under construction
641507,2100,dollar,month,10,2016,158,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Renovated,4,2,2,3,2,new building
641506,73000,dollar,,10,2016,72,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,9,new building
641502,45000,dollar,,10,2016,33,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,15,1,1,1,6,old building
641494,500,dollar,month,10,2016,50,,for_rent,flat,Tbilisi,Vake-Saburtalo,,,Newly renovated,2,1,1,,8,new building
641493,73000,dollar,,10,2016,72,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Gotua st.,Newly renovated,2,1,1,1,9,new building
641492,45000,dollar,,10,2016,336,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,15,1,1,1,6,old building
641489,95000,dollar,,10,2016,120,,for_sale,flat,Tbilisi,Vake-Saburtalo,Bagebi,,White Frame,3,2,2,2,2,new building
641488,300,dollar,month,10,2016,62,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Renovated,2,1,1,1,2,old building
641485,33000,dollar,,10,2016,40,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,,Old renovated,1,1,3,1,3,old building
641484,Contract price,,,10,2016,,1000,for_sale,land,Tbilisi,,,,,,,,,,
641479,350,dollar,month,10,2016,55,,for_rent,flat,Batumi,,,,Newly renovated,2,1,1,,7,new building
616286,46000,,,10,2016,70,,for_sale,flat,Batumi,,,Yusuf Kobaladze st.,Old renovated,3,2,1,1,4,
641475,37500,dollar,,10,2016,,1500,for_sale,land,Tbilisi,Vake-Saburtalo,Lisi lake,,,,,,,,
641473,250,dollar,month,10,2016,53,,for_rent,flat,Batumi,,,Memed Abashidze ave,Newly renovated,2,1,2,1,2,old building
641472,350,dollar,month,10,2016,70,,for_rent,flat,Batumi,,,Heydar Abashidze st.,Newly renovated,2,1,1,,12,new building
641470,300,dollar,month,10,2016,65,,for_rent,flat,Batumi,,,Shota Rustaveli st.,Newly renovated,3,2,1,,2,old building
641463,600,dollar,month,10,2016,88,,for_rent,flat,Batumi,,,,Newly renovated,3,2,1,,2,old building
641460,31000,dollar,,10,2016,53,,for_sale,flat,Tbilisi,Isani-Samgori,Varketili,,Renovated,2,1,1,,8,old building
641455,300,dollar,month,10,2016,60,,for_rent,flat,Batumi,,,,Newly renovated,2,1,1,,4,old building
641454,150,lari,month,10,2016,20,,for_rent,flat,Zugdidi,,,,Renovated,1,1,2,,2,old building
592721,700,dollar,month,10,2016,77,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Taktakishvili st.,Newly renovated,2,1,1,1,5,new building
624331,500,dollar,month,10,2016,82,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Jikia st.,Newly renovated,3,2,1,1,3,new building
641433,250,dollar,month,10,2016,65,,for_rent,flat,Batumi,,,,Newly renovated,3,2,1,,7,new building
641428,500,dollar,month,10,2016,73,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Tamarashvili st.,Newly renovated,3,2,1,1,2,new building
641410,36000,dollar,,10,2016,75,,for_sale,flat,Tbilisi,Isani-Samgori,Vazisubani,,Newly renovated,3,2,1,,3,old building
641406,39000,dollar,,10,2016,49,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,Newly renovated,2,1,1,1,3,new building
641404,13000,dollar,,10,2016,11,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,1,,,,,old building
641401,35000,dollar,,10,2016,80,,for_sale,flat,Batumi,,,Ivan Javakhishvili st.,Old renovated,4,2,1,,7,old building
641400,47000,dollar,,10,2016,55,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,,2,,1,,1,
641399,500,lari,month,10,2016,50,,for_rent,flat,Tbilisi,Isani-Samgori,,,Newly renovated,2,1,1,1,3,new building
641392,28000,dollar,,10,2016,100,,for_sale,flat,Kutaisi,,,,White Frame,3,2,1,1,5,new building
641388,10000,dollar,,10,2016,120,600,for_sale,summer_house,Martkofi,,,,Old renovated,7,4,1,,,old building
641386,23000,dollar,,10,2016,75,,for_sale,flat,Poti,,,,Old renovated,2,1,2,1,5,old building
641385,20000,dollar,,10,2016,40,,for_sale,flat,Tbilisi,Isani-Samgori,,,Old renovated,1,1,1,,1,
641375,25000,dollar,,10,2016,,290000,for_sale,land,Sagarejo,,,,,,,,,,
638674,260000,dollar,,10,2016,260,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,D.Gamrekeli st.,Renovated,,,3,,,old building
641372,Contract price,,,10,2016,84,,for_sale,flat,Tbilisi,Old Tbilisi,Krtsanisi,Krtsanisi str.,Newly renovated,2,1,1,2,7,new building
641371,Contract price,,,10,2016,119,,for_sale,flat,Tbilisi,Old Tbilisi,Krtsanisi,Krtsanisi str.,Newly renovated,3,2,2,2,5,new building
600896,57000,dollar,,10,2016,480,1000,for_sale,summer_house,Tserovani,,,,Newly renovated,9,3,3,3,,old building
641361,23000,dollar,,10,2016,37,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Temqa,Anapi Division st.,Old renovated,1,1,1,,3,old building
436284,22000,dollar,,10,2016,27,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Tskhemi st.,Renovated,2,1,1,,1,old building
332827,400,dollar,month,10,2016,80,,for_rent,flat,Rustavi,,,,Newly renovated,4,3,1,,4,old building
436533,35000,dollar,,10,2016,40,,for_sale,flat,Likani,,,,,2,1,1,1,5,
484481,39600,dollar,,10,2016,,880,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Zahesi,,,,,,,,
484462,460345,dollar,,10,2016,,4003,for_sale,land,Tbilisi,Isani-Samgori,Samgori,Kakheti highway,,,,,,,
384016,50000,dollar,,10,2016,,2000,for_sale,land,Manglisi,,,,,,,,,,
409694,96000,dollar,,10,2016,100,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Eurostandard,3,2,1,2,2,old building
220024,70,dollar,day,10,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Eurostandard,3,2,1,2,2,
262588,80,dollar,day,10,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kandelaki st.,Eurostandard,3,2,1,3,7,new building
263170,80,dollar,day,10,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Eurostandard,4,3,2,3,9,new building
303039,55,dollar,day,10,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Eurostandard,2,1,1,1,6,new building
515619,70000,dollar,,10,2016,200,800,for_sale,private_house,Zugdidi,,,,W/o renovation,7,4,1,2,,old building
540742,32000,dollar,,10,2016,60,,for_sale,flat,Kutaisi,,,,Eurostandard,3,2,1,,6,
539442,Contract price,,,10,2016,,3000,for_sale,land,Grigoleti,,,,,,,,,,
571691,100000,dollar,,10,2016,185,165,for_sale,private_house,Tbilisi,Old Tbilisi,Vera,Gunia st.,Renovated,14,5,4,1,,old building
568015,75000,dollar,,10,2016,220,200,for_sale,private_house,Kutaisi,Sapichxia,,,Newly renovated,8,3,6,60,,old building
546283,12500,dollar,,10,2016,,1250,for_sale,land,Tbilisi,Didgori,Tabakhmela,,,,,,,,
546284,18000,dollar,,10,2016,,551,for_sale,land,Natakhtari,,,,,,,,,,
380397,Contract price,,,10,2016,360,,for_rent,flat,Poti,,,,Eurostandard,10,25,10,,2,new building
406637,Contract price,,,10,2016,700,300,for_sale,summer_house,Ureki,,,,Newly renovated,14,12,10,10,,new building
138772,155000,dollar,,10,2016,160,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Renovated,6,4,4,2,5,old building
467743,98000,dollar,,10,2016,130,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Renovated,4,3,1,2,2,new building
471262,73000,dollar,,10,2016,100,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Newly renovated,4,3,2,1,1,
616535,Contract price,,,10,2016,,500,for_sale,land,Bakuriani,,Tabakhmela,,,,,,,,
380242,110000,dollar,,10,2016,200,,for_sale,flat,Tbilisi,Didube-Chugureti,Digomi,E.Mikeladze st.,Newly renovated,5,3,2,2,13,
362733,91000,dollar,,10,2016,100,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Newly renovated,3,2,1,2,12,new building
352498,75000,dollar,,10,2016,110,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Old renovated,3,2,2,2,5,old building
151052,180000,dollar,,10,2016,600,400,for_sale,private_house,Tbilisi,Old Tbilisi,Krtsanisi,,Renovated,8,5,2,2,,old building
628791,360,dollar,month,10,2016,50,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Renovated,1,,1,,1,new building
623020,25000,dollar,,10,2016,96,,for_sale,flat,Kutaisi,,,,Newly renovated,3,2,1,1,1,old building
641802,16000,dollar,,10,2016,34,,for_sale,flat,Gardabani,,,,Newly renovated,2,1,1,1,6,old building
641800,35000,dollar,,10,2016,36,,for_sale,flat,Batumi,,,Vakhtang Gorgasali st.,Newly renovated,1,1,1,1,2,new building
641799,220,dollar,month,10,2016,36,,for_rent,flat,Batumi,,,Vakhtang Gorgasali st.,Newly renovated,1,1,1,1,2,new building
641796,Contract price,,,10,2016,290,,for_rent,commercial_estate,Tbilisi,Gldani-Nadzaladevi,Gldanula,,Newly renovated,,,,,,new building
641793,200,dollar,month,10,2016,45,,for_rent,flat,Batumi,,,,Newly renovated,2,1,1,1,7,new building
290415,75000,dollar,,10,2016,142,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Zestaponi st.,Renovated,5,3,1,1,1,old building
641792,1000,dollar,month,10,2016,130,,for_rent,flat,Tbilisi,Old Tbilisi,Vera,,Newly renovated,5,2,2,,1,old building
641787,35000,dollar,,10,2016,60,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Mukhiani,,Newly renovated,3,2,1,,13,new building
626511,500,dollar,month,10,2016,122,,for_rent,flat,Batumi,,,Zurab Gorgiladze st.,Newly renovated,3,2,1,1,7,new building
641782,35000,dollar,,10,2016,49,,for_sale,flat,Chakvi,,,,Newly renovated,3,2,2,2,2,old building
641778,250,dollar,month,10,2016,50,200,for_rent,private_house,Tbilisi,Old Tbilisi,Avlabari,Dedoflistsakaro st.,Newly renovated,2,2,1,,,old building
532954,85000,dollar,,10,2016,78,,for_sale,flat,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,Newly renovated,3,1,1,1,10,new building
615395,33000,dollar,,10,2016,,600,for_sale,land,Tbilisi,Vake-Saburtalo,Digomi village,,,,,,,,
641772,300,lari,month,10,2016,80,,for_rent,flat,Batumi,,,,Old renovated,1,1,1,,5,old building
641771,16000,dollar,,10,2016,58,,for_sale,flat,Kutaisi,,,,White Frame,2,1,1,,2,new building
641770,285,dollar,month,10,2016,65,,for_rent,flat,Batumi,,,King Parnavaz st.,Newly renovated,2,1,1,2,10,new building
641769,600,dollar,month,10,2016,100,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Tashkenti st.,Eurostandard,3,,1,,1,old building
641764,33000,dollar,,10,2016,65,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Temqa,,Renovated,2,1,2,2,7,old building
641761,15000,dollar,,10,2016,132,,for_sale,flat,Lagodekhi,,,,Old renovated,7,3,2,1,2,
641758,15000,dollar,,10,2016,30,,for_sale,flat,Gori,,,,Newly renovated,1,1,1,,1,old building
641752,44000,dollar,,10,2016,57,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vashlijvari,,Newly renovated,2,1,1,,9,new building
641750,36000,dollar,,10,2016,34,,for_sale,flat,Gudauri,,,,White Frame,1,1,1,,2,new building
633753,75000,dollar,,10,2016,90,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,,Old renovated,3,2,1,1,1,old building
641732,450,lari,month,10,2016,30,45,for_rent,private_house,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Gombori st.,Newly renovated,2,1,4,,,old building
641727,300,dollar,month,10,2016,48,,for_rent,flat,Tbilisi,Didube-Chugureti,Digomi,Gr.Robakidze avenue,Eurostandard,15,1,1,,5,old building
641723,30000,dollar,,10,2016,,650,for_sale,land,Zugdidi,,,,,,,,,,
641716,450,lari,month,10,2016,12,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Renovated,15,1,1,1,12,old building
638407,25000,dollar,,10,2016,35,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Br. Kakabadze st.,,1,1,1,,1,old building
641709,800,dollar,month,10,2016,136,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vedzisi,,,4,,1,3,2,
641708,250,dollar,month,10,2016,70,,for_rent,flat,Batumi,,,,,3,2,1,,10,
641695,200,lari,month,10,2016,35,,for_rent,flat,Rustavi,,,,Renovated,1,1,2,1,3,old building
641690,37525,dollar,,10,2016,,1501,for_sale,land,,,,,,,,,,,
641684,300,dollar,month,10,2016,60,,for_rent,flat,Tbilisi,Isani-Samgori,Ortachala,I Kheivni st.,Eurostandard,2,1,1,1,2,old building
641680,18000,dollar,,10,2016,,2000,for_sale,land,Tsodoreti,,,,,,,,,,
641679,12500,dollar,,10,2016,25,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Krtsanisi,Gorgasali st.,Newly renovated,2,,1,,1,new building
641676,78000,dollar,,10,2016,135,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Renovated,4,,3,,,old building
641671,250,lari,month,10,2016,37,,for_rent,flat,Rustavi,,,,Old renovated,1,1,1,1,4,old building
641669,25000,dollar,,10,2016,40,,for_sale,flat,Tbilisi,Vake-Saburtalo,Bagebi,Tskneti highway,Newly renovated,2,1,1,2,10,old building
637214,250,dollar,month,10,2016,55,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kandelaki st.,Newly renovated,2,1,1,,1,old building
641663,87000,dollar,,10,2016,55,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,N. Ramishvili st.,Renovated,2,1,1,2,8,new building
631085,280000,dollar,,10,2016,,70000,for_sale,land,Tbilisi,Isani-Samgori,Ponichala,,,,,,,,
545106,167050,dollar,,10,2016,,1285,for_sale,land,Tbilisi,Vake-Saburtalo,Vashlijvari,Godziashvili I lane,,,,,,,
545114,130000,dollar,,10,2016,55,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,2,,1,,1,old building
608863,250,dollar,month,10,2016,50,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Old renovated,1,1,1,1,4,old building
400759,67000,dollar,,10,2016,90,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Old renovated,3,2,1,2,4,old building
447646,56000,dollar,,10,2016,83,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,White Frame,2,2,1,2,13,new building
637395,80000,dollar,,10,2016,380,600,for_sale,summer_house,Tbilisi,Didgori,Betania,,Under renovation,9,7,2,2,,new building
640063,250,lari,month,10,2016,30,,for_rent,commercial_estate,Rustavi,,,,Renovated,2,,1,,1,old building
622364,30999,dollar,,10,2016,63,,for_sale,flat,Tbilisi,Isani-Samgori,Mesame masivi,,Old renovated,3,2,1,1,5,old building
637163,29925,dollar,,10,2016,63,,for_sale,flat,Tbilisi,Isani-Samgori,Varketili,Kaloubani st.,Old renovated,3,2,1,1,5,old building
641647,350,dollar,month,10,2016,100,,for_rent,flat,Batumi,,,,,3,2,1,1,4,
343850,800,dollar,month,10,2016,97,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,Shevchenko st.,Newly renovated,3,2,1,1,7,new building
343855,1500,lari,month,10,2016,118,,for_rent,commercial_estate,Rustavi,,,,W/o renovation,,,,,,old building
272531,410000,dollar,,10,2016,205,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Shevchenko st.,White Frame,4,3,4,3,6,new building
380749,3000,dollar,month,10,2016,460,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Gagarini st.,Black Frame,,,,,,new building
380790,700,dollar,month,10,2016,85,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Newly renovated,3,2,2,1,12,new building
343633,38000,dollar,,10,2016,35,,for_sale,flat,Tbilisi,Didgori,Tskneti,Tamar Mefe st.,Under renovation,2,1,1,,1,old building
381106,450,dollar,month,10,2016,30,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Newly renovated,1,,1,,,
381692,5000,dollar,month,10,2016,531,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,12,,2,,,
476115,350,dollar,month,10,2016,47,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,2,1,1,1,6,old building
476057,500,lari,month,10,2016,80,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Balanchivadze st.,Old renovated,2,,1,,,
172348,Contract price,,,10,2016,230,401,for_sale,private_house,Tbilisi,Vake-Saburtalo,Saburtalo,Tekhuri st.,Newly renovated,7,3,2,1,,old building
438203,Contract price,,,10,2016,400,1200,for_sale,summer_house,Tbilisi,Didgori,Tsavkisi,,Newly renovated,8,4,2,3,,
426444,800,dollar,month,10,2016,50,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Kavsadze st.,Renovated,,,,,,
316812,60,dollar,day,10,2016,,,for_lease_one,flat,Tbilisi,Old Tbilisi,Mtatsminda,Shevchenko st.,Newly renovated,3,2,1,2,6,new building
367190,70,lari,day,10,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,8,new building
367193,50,dollar,day,10,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,2,4,14,new building
223605,8800,dollar,,10,2016,,2500,for_sale,land,Tbilisi,Didgori,,,,,,,,,
223640,18000,dollar,,10,2016,,398004,for_sale,land,Dedoplistskaro,,,,,,,,,,
223618,29000,dollar,,10,2016,,621,for_sale,land,Tbilisi,Didgori,Oqrokana,,,,,,,,
345599,47000,dollar,,10,2016,83,,for_sale,flat,Tbilisi,Didgori,Tskneti,,Black Frame,3,1,1,1,1,new building
223639,22000,dollar,,10,2016,,546094,for_sale,land,Dedoplistskaro,,,,,,,,,,
222101,55000,dollar,,10,2016,278,,for_sale,commercial_estate,Tbilisi,Isani-Samgori,Varketili,,W/o renovation,6,,1,,1,old building
223601,20000,dollar,,10,2016,,4000,for_sale,land,Tbilisi,Didgori,Tabakhmela,,,,,,,,
