pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
466098,450,dollar,month,3,2016,78,,for_rent,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,,,3,2,1,,9,
466307,69000,dollar,,3,2016,55,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Bochorishvili st.,,2,1,1,1,5,
474095,2500,dollar,month,3,2016,250,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Tamarashvili st.,,,,3,,,
466016,400,dollar,month,3,2016,85,,for_rent,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,,,3,2,1,,5,
466022,450,dollar,month,3,2016,103,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,,3,2,1,,7,
466036,1100,dollar,month,3,2016,135,,for_rent,flat,Tbilisi,Old Tbilisi,Vera,Barnovi st.,,3,2,1,,9,
474147,1000,dollar,month,3,2016,70,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,,,,1,,,
474208,1600,dollar,month,3,2016,130,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,,4,3,1,,8,
386870,50400,dollar,,3,2016,56,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,White Frame,3,2,1,,6,new building
427038,50400,dollar,,3,2016,63,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,1,1,11,new building
397310,100000,dollar,,3,2016,100,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Okrokana st.,White Frame,3,2,2,1,3,new building
377274,144000,dollar,,3,2016,192,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,3,2,,5,new building
377349,32250,dollar,,3,2016,43,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Tsagareli st.,White Frame,2,1,1,1,8,new building
386874,50400,dollar,,3,2016,56,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,White Frame,3,2,1,,9,new building
391348,28600,dollar,,3,2016,52,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Delisi st.,Black Frame,2,1,1,1,1,new building
375307,104000,dollar,,3,2016,104,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Okrokana st.,White Frame,4,2,2,1,3,new building
385247,392000,dollar,,3,2016,140,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,,,,,1,new building
437042,40275,dollar,,3,2016,53,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,8,new building
375880,39750,dollar,,3,2016,53,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,10,new building
375317,104000,dollar,,3,2016,104,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Okrokana st.,White Frame,2,2,1,1,4,new building
374922,40810,dollar,,3,2016,53,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,6,new building
369150,68800,dollar,,3,2016,86,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Black Frame,3,2,1,1,8,new building
385254,585000,dollar,,3,2016,234,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,,,,,1,new building
391380,24000,dollar,,3,2016,40,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Delisi st.,Black Frame,2,2,1,1,2,
369106,46200,dollar,,3,2016,60,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Black Frame,2,1,1,1,5,new building
405329,43680,dollar,,3,2016,60,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,13,new building
369103,40810,dollar,,3,2016,53,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Black Frame,2,1,1,1,12,new building
369110,47250,dollar,,3,2016,63,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Black Frame,2,1,1,1,9,new building
369111,55440,dollar,,3,2016,72,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Black Frame,2,1,1,1,6,new building
369154,79200,dollar,,3,2016,99,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Black Frame,3,2,2,2,9,new building
369155,800,dollar,,3,2016,126,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Black Frame,4,3,2,2,15,new building
377277,133600,dollar,,3,2016,167,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,5,3,2,,12,new building
374925,40810,dollar,,3,2016,53,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,7,new building
375348,74625,dollar,,3,2016,100,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,1,2,8,new building
375911,52500,dollar,,3,2016,70,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,1,2,17,new building
386873,54000,dollar,,3,2016,60,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,White Frame,2,1,1,,9,new building
385232,462000,dollar,,3,2016,154,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,,,,,1,new building
385216,708000,dollar,,3,2016,236,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,,,,,1,new building
388623,39750,dollar,,3,2016,53,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,9,new building
388628,46200,dollar,,3,2016,60,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,9,new building
388631,47250,dollar,,3,2016,63,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,10,new building
388637,52500,dollar,,3,2016,70,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,1,1,9,new building
388644,54000,dollar,,3,2016,72,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,2,1,9,new building
388656,64500,dollar,,3,2016,86,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,1,1,10,new building
388667,66750,dollar,,3,2016,89,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,2,1,1,10,new building
391333,46200,dollar,,3,2016,84,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Delisi st.,Black Frame,3,2,1,,1,new building
391336,24860,dollar,,3,2016,45,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Delisi st.,Black Frame,2,1,1,,1,new building
391339,53350,dollar,,3,2016,97,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Delisi st.,Black Frame,3,2,1,1,1,new building
391355,44400,dollar,,3,2016,74,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Delisi st.,Black Frame,3,2,1,1,2,new building
391382,27600,dollar,,3,2016,46,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Delisi st.,Black Frame,2,1,1,1,2,new building
391383,30600,dollar,,3,2016,51,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Delisi st.,Black Frame,2,1,1,1,2,new building
392029,750,dollar,,3,2016,99,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,3,2,1,10,new building
392030,93750,dollar,,3,2016,125,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,2,1,12,new building
392035,121500,dollar,,3,2016,162,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,White Frame,4,3,2,3,13,new building
392039,144000,dollar,,3,2016,192,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,5,4,2,2,12,new building
392042,74250,dollar,,3,2016,99,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,1,2,6,
392044,73500,dollar,,3,2016,98,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,1,1,12,new building
392047,69750,dollar,,3,2016,93,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,1,1,12,new building
394905,750,dollar,,3,2016,53,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,11,new building
397297,78000,dollar,,3,2016,60,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Okrokana st.,White Frame,2,1,1,1,6,new building
397298,93600,dollar,,3,2016,72,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Okrokana st.,White Frame,3,2,1,1,6,new building
397309,114400,dollar,,3,2016,104,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Okrokana st.,White Frame,3,2,2,1,3,new building
405406,52500,dollar,,3,2016,70,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,2,1,1,15,new building
405415,69750,dollar,,3,2016,93,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,2,1,12,new building
405442,73500,dollar,,3,2016,98,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,1,2,1,12,new building
418406,42000,dollar,,3,2016,61,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,9,new building
447891,121000,dollar,,3,2016,121,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,4,,2,2,3,new building
437059,50400,dollar,,3,2016,63,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,5,new building
437049,45000,dollar,,3,2016,60,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,10,new building
437067,54400,dollar,,3,2016,68,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,2,1,1,1,5,new building
437107,52500,dollar,,3,2016,70,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,1,1,16,new building
447884,100000,dollar,,3,2016,100,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,,2,1,3,new building
447894,175000,dollar,,3,2016,170,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,5,,3,,3,new building
447930,205000,dollar,,3,2016,205,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,5,,5,3,3,new building
447926,201000,dollar,,3,2016,201,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,,1,1,3,new building
447937,210000,dollar,,3,2016,210,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,5,1,1,1,5,new building
447939,217000,dollar,,3,2016,217,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,,,2,3,3,new building
448637,218000,dollar,,3,2016,218,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,,,2,,3,new building
416718,52000,dollar,,3,2016,82,,for_sale,flat,Tbilisi,,,,Newly renovated,3,2,2,1,2,
318268,55000,dollar,,3,2016,55,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Jikia st.,Newly renovated,2,1,1,1,5,new building
330155,400,dollar,month,3,2016,40,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Marijani st.,Newly renovated,2,,1,,1,
332269,1200,dollar,month,3,2016,160,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Eurostandard,4,3,2,2,5,new building
332275,1800,dollar,month,3,2016,170,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,S.Chikovani st.,Eurostandard,4,2,2,2,5,new building
337482,220000,dollar,,3,2016,210,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Eurostandard,5,3,3,2,5,new building
340295,400,dollar,month,3,2016,32,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Z. Bendeliani st.,Renovated,1,1,1,,2,
332276,1600000,dollar,,3,2016,2200,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,Chkheidze st.,Black Frame,60,,30,,8,under construction
340288,145000,dollar,,3,2016,136,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,S.Chikovani st.,Newly renovated,3,2,2,1,5,new building
375860,79000,dollar,,3,2016,101,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,Samtredia st.,Old renovated,3,2,1,1,3,old building
375890,85000,dollar,,3,2016,75,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Eurostandard,3,2,2,1,6,new building
375874,89000,dollar,,3,2016,120,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Eurostandard,3,2,1,2,3,
375884,280000,dollar,,3,2016,196,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,4,3,3,2,7,
375886,90000,dollar,,3,2016,87,2100,for_sale,private_house,Tbilisi,Vake-Saburtalo,Lisi lake,,,3,1,1,,,
375897,800,dollar,month,3,2016,75,,for_rent,flat,Tbilisi,Old Tbilisi,Vera,Gambashidze st.,Newly renovated,3,2,1,,2,
476095,2800,dollar,month,3,2016,570,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Black Frame,1,,3,1,1,new building
459612,500,lari,month,3,2016,49,,for_rent,flat,Batumi,,,,,3,2,1,,1,
476073,320000,dollar,,3,2016,360,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Renovated,8,4,3,4,8,old building
476069,420000,dollar,,3,2016,440,1360,for_sale,summer_house,Tbilisi,Didgori,Tskneti,,Renovated,6,4,3,,,
441365,68000,dollar,,3,2016,84,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Tskneti st.,Old renovated,3,2,1,2,7,old building
422833,53000,dollar,,3,2016,74,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Ts.Dadiani st.,Newly renovated,3,2,1,20,5,new building
418262,150000,dollar,,3,2016,710,200,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Mukhiani,,Black Frame,10,9,3,3,,new building
466427,65000,dollar,,3,2016,72,,for_sale,commercial_estate,Tbilisi,Gldani-Nadzaladevi,Gldani,,Renovated,,,,,,old building
379120,55000,dollar,,3,2016,120,,for_sale,flat,Tbilisi,Old Tbilisi,Krtsanisi,,Under renovation,3,2,1,,3,old building
453995,45000,dollar,,3,2016,51,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,,Old renovated,2,1,1,,1,old building
475956,26000,dollar,,3,2016,55,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,,Newly renovated,15,1,1,,2,old building
267864,110,dollar,,3,2016,,1000,for_sale,land,Tbilisi,Vake-Saburtalo,Bagebi,,,,,,,,
288970,110,dollar,,3,2016,,1000,for_sale,land,Tbilisi,Didgori,Kaklebi,,,,,,,,
311465,110,dollar,,3,2016,1000,1000,for_sale,private_house,Tbilisi,Vake-Saburtalo,Bagebi,Uchaneishvili st.,Newly renovated,4,4,3,5,,
321945,100,dollar,,3,2016,,700,for_sale,land,Tbilisi,Didgori,Tskneti,,,,,,,,
387377,60,dollar,,3,2016,,600,for_sale,land,Tbilisi,Vake-Saburtalo,Didi digomi,,,,,,,,
