pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,otype_sub,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
467006,107550,lari,,9,2017,,1000,for_sale,land,Land,Tbilisi,Vake-Saburtalo,Didi digomi,,,,,,,,
446215,433200,lari,,9,2017,,361,for_sale,land,Land,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,,,,,,,
393126,124644,lari,,9,2017,90,1000,for_sale,summer_house,Summer Cottage,Manglisi,,,,Renovated,5,3,3,2,,old building
376357,36500,lari,,9,2017,58,,for_sale,flat,Apartments,Batumi,All areas,All districts,,Black Frame,3,2,1,,6,old building
303445,50,lari,day,9,2017,,,for_lease_one,flat,Apartments,Batumi,,,,Newly renovated,1,1,1,1,4,old building
344843,1215,lari,month,9,2017,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Arakishvili st.,Eurostandard,2,1,1,1,2,old building
510203,700,lari,month,9,2017,47,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Grozno st.,Newly renovated,2,1,1,2,2,new building
522544,145,lari,day,9,2017,,,for_lease_one,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Barnovi st.,Newly renovated,3,2,1,2,4,new building
557850,221684,lari,,9,2017,105,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Renovated,4,2,1,2,4,old building
550999,1365,lari,month,9,2017,100,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,3,2,2,1,4,old building
546283,Contract price,,,9,2017,,1250,for_sale,land,Land,Tbilisi,Didgori,Tabakhmela,,,,,,,,
546284,Contract price,,,9,2017,,551,for_sale,land,Land,Natakhtari,,,,,,,,,,
628900,3645,lari,,9,2017,,600,for_sale,land,Land,Senaki,,,,,,,,,,
621088,115000,lari,,9,2017,78,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Didi digomi,,Renovated,3,2,1,2,3,old building
618462,63180,lari,,9,2017,1,,for_sale,flat,Apartments,Rustavi,,,,Old renovated,3,2,2,,7,
638603,55000,lari,,9,2017,130,90000,for_sale,private_house,House,Tsalenjikha,,,,Old renovated,8,3,1,1,,old building
548136,839,lari,month,9,2017,80,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,,Renovated,3,2,1,,1,old building
337962,719,lari,month,9,2017,40,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Old renovated,1,1,1,1,2,old building
334635,1199,lari,month,9,2017,100,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,Amagleba st.,Newly renovated,3,2,1,,1,old building
419883,959,lari,month,9,2017,80,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Ortachala,,Eurostandard,3,2,1,1,7,new building
450093,719,lari,month,9,2017,38,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,,Eurostandard,1,1,1,1,6,old building
464437,839,lari,month,9,2017,90,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Mitskevichi st.,Old renovated,4,2,2,1,2,old building
563277,719,lari,month,9,2017,50,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,,Renovated,2,2,1,,5,new building
558684,959,lari,month,9,2017,80,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,,,Eurostandard,3,2,1,1,7,new building
577646,719,lari,month,9,2017,65,,for_rent,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,,Newly renovated,2,1,1,,5,old building
679042,839,lari,month,9,2017,120,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,,Renovated,4,3,1,,2,old building
347554,131835,lari,,9,2017,117,40,for_sale,private_house,House,Tbilisi,Didube-Chugureti,Chugureti,Agmashenebeli ave.,Old renovated,3,2,1,,,old building
264868,72,lari,day,9,2017,,,for_lease_one,flat,Apartments,Tbilisi,Isani-Samgori,Ortachala,,Newly renovated,2,2,1,1,2,old building
528559,71910,lari,,9,2017,45,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,,Old renovated,2,1,1,,2,old building
393416,215730,lari,,9,2017,120,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,,,3,2,1,1,3,
367059,83895,lari,,9,2017,39,,for_sale,commercial_estate,Retail real estate,Tbilisi,Didube-Chugureti,Chugureti,,Old renovated,2,,1,,1,old building
306168,600,lari,month,9,2017,35,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,,Newly renovated,1,1,1,,1,old building
688591,2500000,lari,,9,2017,1300,4000,for_sale,commercial_estate,Restaurant,Tbilisi,Gldani-Nadzaladevi,Koniaki village,,Newly renovated,,,,,,new building
713379,81760,lari,,9,2017,112,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Avchala,,Old renovated,4,3,1,,2,old building
774911,530,lari,month,9,2017,70,,for_rent,flat,Apartments,Kutaisi,,,,Newly renovated,3,2,1,2,2,
766334,106920,lari,,9,2017,90,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Vazisubani,,Renovated,4,3,1,,1,
759556,2157,lari,month,9,2017,110,,for_rent,commercial_estate,Office,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,,Newly renovated,2,,2,1,1,new building
146763,777600,lari,,9,2017,208,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,Tabidze st.,,4,2,2,1,2,old building
786060,972,lari,month,9,2017,52,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Ioseliani st.,Newly renovated,2,1,1,1,4,new building
780737,Contract price,,,9,2017,135,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Kostava st.,Newly renovated,4,3,2,1,9,new building
783596,Contract price,,,9,2017,60,,for_lease,flat,Apartments,Tbilisi,Isani-Samgori,Varketili,,Renovated,2,1,1,,2,old building
806439,600,lari,month,9,2017,31,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,1,1,1,1,1,old building
806428,315900,lari,,9,2017,243,,for_sale,commercial_estate,Hotel,Tbilisi,Old Tbilisi,Avlabari,,,,,,,,
806426,315900,lari,,9,2017,243,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Avlabari,,,6,4,3,,4,
