pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
354462,57000,dollar,,8,2016,75,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,1,,5,new building
353231,900,dollar,month,8,2016,245,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Renovated,5,3,1,1,9,old building
340326,1000,dollar,month,8,2016,108,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Arakishvili st.,Renovated,3,2,1,2,2,old building
353212,700,dollar,month,8,2016,80,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Mitskevichi st.,Newly renovated,3,2,1,1,14,new building
405127,6000,dollar,month,8,2016,1500,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Digomi 1,,Renovated,,,2,,1,new building
354465,64000,dollar,,8,2016,85,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,3,2,1,,5,new building
327662,500,dollar,month,8,2016,50,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Tamarashvili st.,Newly renovated,2,1,1,1,5,new building
360852,190000,dollar,,8,2016,170,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Renovated,4,3,3,1,7,new building
362336,450,dollar,month,8,2016,50,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Renovated,2,1,1,1,8,old building
362291,280000,dollar,,8,2016,80,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,2,,1,1,1,old building
362295,145000,dollar,,8,2016,180,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Didi digomi,Ioane Petritsi st.,Renovated,2,,1,,1,old building
362307,400,dollar,month,8,2016,40,,for_rent,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,Agmashenebeli ave.,Renovated,1,,1,,1,new building
362301,900,dollar,month,8,2016,80,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,Agmashenebeli ave.,Newly renovated,3,2,1,,2,new building
341081,50000,dollar,,8,2016,33,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Renovated,1,1,1,1,4,old building
318907,350000,dollar,,8,2016,270,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Renovated,8,4,2,2,6,old building
361881,57000,dollar,,8,2016,250,400,for_sale,summer_house,Tbilisi,Didgori,Kojori,,Renovated,6,4,3,2,,new building
402060,550,dollar,month,8,2016,53,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Newly renovated,2,1,1,1,4,new building
360866,250000,dollar,,8,2016,210,,for_sale,flat,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,White Frame,3,2,1,2,5,new building
366583,170000,dollar,,8,2016,126,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Mtskheta st.,White Frame,3,2,3,1,4,new building
366578,105000,dollar,,8,2016,95,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Mtskheta st.,Old renovated,3,,2,1,1,old building
371573,68500,dollar,,8,2016,57,,for_sale,flat,Tbilisi,Vake-Saburtalo,Bagebi,Tskneti highway,Newly renovated,2,1,1,1,11,new building
314089,1500,dollar,month,8,2016,158,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Kandelaki st.,Renovated,6,,2,1,2,new building
313655,81000,dollar,,8,2016,,190000,for_sale,land,Kvareli,,,,,,,,,,
314148,180000,dollar,,8,2016,117,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Newly renovated,3,,1,1,1,old building
341792,60000,dollar,,8,2016,62,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,Tsinamdzgvrishvili st.,Newly renovated,3,2,1,,1,old building
318910,110000,dollar,,8,2016,120,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Old renovated,5,4,1,1,4,old building
345752,950,dollar,month,8,2016,125,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,4,3,2,1,2,old building
345769,1000,dollar,month,8,2016,100,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Tashkenti st.,Newly renovated,3,2,1,1,1,new building
383341,95000,dollar,,8,2016,110,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,Giorgi Brtskinvale st.,Newly renovated,4,3,2,1,7,old building
345956,1250,dollar,month,8,2016,50,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Newly renovated,2,,1,,1,new building
341811,2500000,dollar,,8,2016,,20000,for_sale,land,Tbilisi,Vake-Saburtalo,Lisi lake,,,,,,,,
334376,28000,dollar,,8,2016,32,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,2,1,1,,5,old building
345787,600,dollar,month,8,2016,128,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,3,2,2,2,5,new building
345762,2000,dollar,month,8,2016,200,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Mosashvili st.,Renovated,4,3,2,1,4,new building
366589,1000,dollar,month,8,2016,135,,for_rent,flat,Tbilisi,Old Tbilisi,Vera,Janashia st.,Newly renovated,4,2,2,1,5,new building
340289,150000,dollar,,8,2016,,243,for_sale,land,Tbilisi,Old Tbilisi,Avlabari,,,,,,,,
350163,5000,dollar,month,8,2016,276,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Newly renovated,7,,2,2,2,old building
378728,1200,dollar,month,8,2016,160,,for_rent,flat,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,Newly renovated,4,3,3,2,8,new building
350077,150000,dollar,,8,2016,550,800,for_sale,commercial_estate,Tbilisi,Isani-Samgori,Lilo,,W/o renovation,1,,,,1,old building
350086,1300,dollar,month,8,2016,180,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Newly renovated,3,2,2,1,2,new building
350122,800000,dollar,,8,2016,421,1440,for_sale,summer_house,Saguramo,,,,Newly renovated,7,5,5,5,,new building
350136,1500,dollar,month,8,2016,180,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,Br. Zubalashvili st.,Newly renovated,4,3,2,2,3,new building
353260,310000,dollar,,8,2016,270,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,,Renovated,6,5,2,2,5,old building
355934,800,dollar,month,8,2016,175,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Zakariadze st.,Renovated,4,3,2,2,9,new building
378734,700,dollar,month,8,2016,69,,for_rent,flat,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,Newly renovated,2,1,1,2,10,new building
375528,145000,dollar,,8,2016,138,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Vera,Belinski st.,White Frame,,,1,,1,old building
375537,85000,dollar,,8,2016,90,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,3,2,1,1,3,old building
379694,800,dollar,month,8,2016,130,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Akura st.,Newly renovated,3,2,2,2,10,new building
379094,3500,dollar,month,8,2016,320,,for_rent,flat,Tbilisi,Vake-Saburtalo,Bagebi,Tskneti highway,Newly renovated,5,3,3,3,7,new building
381119,150000,dollar,,8,2016,150,20,for_sale,private_house,Tbilisi,Didube-Chugureti,Chugureti,,Renovated,2,5,2,1,,old building
381131,95000,dollar,,8,2016,95,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,,Renovated,4,2,1,1,2,old building
383803,300,dollar,month,8,2016,55,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,Agmashenebeli ave.,Newly renovated,1,1,1,,2,old building
384472,1000,dollar,month,8,2016,131,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Renovated,3,2,2,2,10,new building
384477,3000,dollar,month,8,2016,360,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Renovated,7,,3,5,2,new building
384481,2500,dollar,month,8,2016,250,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Tamarashvili st.,Newly renovated,7,,5,,1,new building
384737,1500,dollar,month,8,2016,260,25,for_rent,private_house,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Renovated,4,2,2,2,,new building
442272,1500,dollar,month,8,2016,125,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Abuladze st.,Newly renovated,3,2,2,2,12,new building
446025,3000,dollar,month,8,2016,196,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,W/o renovation,5,,1,,1,old building
419386,41000,dollar,,8,2016,41,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,V.Saradjishvili st.,Renovated,2,1,1,,2,old building
437032,1500,dollar,month,8,2016,92,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Shatberashvili st.,Newly renovated,3,2,1,2,2,new building
432523,450,dollar,month,8,2016,95,,for_rent,flat,Tbilisi,Old Tbilisi,Vera,I.Kereselidze st.,Newly renovated,3,2,1,2,2,old building
437026,670000,dollar,,8,2016,370,515,for_sale,private_house,Tbilisi,Vake-Saburtalo,Bagebi,,White Frame,8,4,4,1,,new building
437001,1500,dollar,month,8,2016,160,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Newly renovated,4,3,2,2,9,new building
436262,180000,dollar,,8,2016,92,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Shatberashvili st.,Newly renovated,3,2,1,2,2,new building
436267,700,dollar,month,8,2016,45,,for_rent,flat,Tbilisi,Old Tbilisi,Abanotubani,,Renovated,3,2,1,,1,new building
437044,600,dollar,month,8,2016,100,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Renovated,3,2,2,2,5,old building
439759,600000,dollar,,8,2016,400,900,for_sale,private_house,Mtskheta,,,,Renovated,6,4,4,7,,new building
439790,135000,dollar,,8,2016,128,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Renovated,3,2,2,2,5,new building
442275,1500,dollar,month,8,2016,125,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Abuladze st.,Newly renovated,3,2,2,2,13,new building
452701,54000,dollar,,8,2016,60,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Sairme st.,White Frame,2,1,1,1,16,new building
452702,48600,dollar,,8,2016,54,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Sairme st.,White Frame,2,1,1,1,16,new building
452706,650,dollar,month,8,2016,60,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Sairme st.,Newly renovated,2,1,1,1,20,new building
452709,1000,dollar,month,8,2016,103,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Newly renovated,3,2,1,2,18,new building
454582,117800,dollar,,8,2016,124,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,White Frame,4,3,2,2,10,new building
460809,2000,dollar,month,8,2016,160,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Renovated,6,,2,1,2,new building
460820,1500,dollar,month,8,2016,85,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,Mtatsminda st.,Newly renovated,3,2,1,1,2,new building
460838,650,dollar,month,8,2016,40,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,Mtatsminda st.,Newly renovated,2,1,1,1,2,new building
466115,87000,dollar,,8,2016,87,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,Chubinashvili st.,Renovated,3,2,1,1,2,new building
464109,600,lari,month,8,2016,68,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Sairme st.,Renovated,2,1,1,1,2,old building
187864,90000,dollar,,8,2016,,1500,for_sale,land,Tbilisi,Gldani-Nadzaladevi,,,,,,,,,
342099,50,dollar,,8,2016,,3900,for_sale,land,Sachkhere,,,,,,,,,,
217632,65,lari,day,8,2016,,,for_lease_one,flat,Kobuleti,,,,Newly renovated,4,3,1,1,3,old building
320789,65,lari,day,8,2016,,,for_lease_one,summer_house,Kobuleti,,,,Old renovated,3,3,1,1,,old building
343043,450,lari,month,8,2016,80,,for_rent,flat,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,,Newly renovated,3,1,2,2,8,old building
484082,45000,dollar,,8,2016,109,,for_sale,flat,Rustavi,,,,Old renovated,5,2,1,2,6,old building
315680,600,dollar,month,8,2016,102,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,Mardjanishvili st.,Newly renovated,2,1,1,1,2,new building
322642,80000,dollar,,8,2016,100,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,,,4,2,1,,4,old building
502449,105000,dollar,,8,2016,110,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,3,1,1,1,2,new building
501507,155000,dollar,,8,2016,160,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Old renovated,4,2,1,2,2,old building
500287,48000,dollar,,8,2016,,600,for_sale,land,Tbilisi,Old Tbilisi,Mtatsminda,,,,,,,,
500022,15,dollar,month,8,2016,3600,,for_rent,commercial_estate,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Black Frame,,,1,,2,old building
496227,700,dollar,month,8,2016,82,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,Chubinashvili st.,Newly renovated,3,2,1,1,5,new building
496204,70000,dollar,,8,2016,100,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,Grmagele st.,Old renovated,4,2,1,1,2,old building
495013,500,dollar,month,8,2016,40,,for_rent,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,,Newly renovated,1,,1,,1,
492740,80000,dollar,,8,2016,80,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,,Old renovated,3,2,1,1,2,old building
492306,85000,dollar,,8,2016,86,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,3,1,2,1,2,new building
478273,30000,dollar,,8,2016,,1000,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Gldani,,,,,,,,
479923,5940,dollar,month,8,2016,540,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,White Frame,1,,1,,2,new building
482078,1800,dollar,month,8,2016,125,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Abuladze st.,Newly renovated,3,2,2,2,11,new building
480025,114000,dollar,,8,2016,84,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,3,2,1,1,3,new building
482039,1600,dollar,month,8,2016,350,1100,for_rent,private_house,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,7,4,2,1,,new building
481405,120000,dollar,,8,2016,86,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,Renovated,3,,1,,1,old building
485423,355000,dollar,,8,2016,217,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Renovated,11,,3,,4,new building
476927,850,dollar,month,8,2016,104,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,3,2,1,,6,new building
478982,7000,dollar,month,8,2016,400,600,for_rent,private_house,Tbilisi,Old Tbilisi,Vera,Rcheulishvili st.,Newly renovated,12,5,3,1,,new building
477321,600,dollar,month,8,2016,90,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,3,1,2,1,5,new building
478217,130000,dollar,,8,2016,250,1200,for_sale,summer_house,Tbilisi,Didgori,Kojori,,Renovated,6,4,2,2,,new building
478476,700,dollar,month,8,2016,89,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,3,2,1,1,7,new building
486114,90000,dollar,,8,2016,170,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,Z.Chavchavadze st.,Old renovated,6,,2,,1,old building
480484,1200,dollar,month,8,2016,100,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,E.Takaishvili st.,Newly renovated,3,2,1,,2,old building
478838,1500,dollar,month,8,2016,86,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,3,1,2,1,9,new building
478850,1000,dollar,month,8,2016,101,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,3,2,1,1,5,new building
478861,1500,dollar,month,8,2016,180,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,Abakelia st.,Newly renovated,4,3,2,2,2,new building
478867,105000,dollar,,8,2016,135,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Newly renovated,4,2,2,1,9,new building
478891,34400,dollar,month,8,2016,4300,,for_rent,commercial_estate,Tbilisi,Isani-Samgori,Lilo,,Newly renovated,16,,3,,1,new building
478899,9945,dollar,month,8,2016,585,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,15,,3,1,4,new building
478904,110000,dollar,,8,2016,88,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Shatberashvili st.,Newly renovated,3,2,1,1,6,new building
478941,1400,dollar,month,8,2016,90,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,3,2,1,1,5,new building
478972,1500,dollar,month,8,2016,120,,for_rent,flat,Tbilisi,Old Tbilisi,Sololaki,Tabidze st.,Renovated,4,2,1,1,1,new building
480002,1000,dollar,month,8,2016,150,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,N. Ramishvili st.,Newly renovated,3,2,2,2,1,new building
480076,1400,dollar,month,8,2016,140,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Sololaki,L. Asatiani st.,Old renovated,4,,1,,3,old building
480461,350000,dollar,,8,2016,460,680,for_sale,private_house,Tbilisi,Vake-Saburtalo,Bagebi,Uchaneishvili st.,Newly renovated,6,4,4,5,,new building
481375,150000,dollar,,8,2016,165,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Under renovation,4,3,3,3,8,new building
481448,1500,dollar,month,8,2016,160,,for_rent,flat,Tbilisi,Isani-Samgori,Ortachala,Grishashvili st.,Newly renovated,4,3,2,1,2,new building
481461,115000,dollar,,8,2016,100,,for_sale,flat,Tbilisi,Old Tbilisi,Vera,Tarkhnishvili st.,Old renovated,3,2,2,1,4,old building
487453,2200,dollar,month,8,2016,160,,for_rent,flat,Tbilisi,Isani-Samgori,Ortachala,Grishashvili st.,Newly renovated,4,3,2,1,1,new building
482909,63000,dollar,,8,2016,76,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Old renovated,4,3,1,1,7,old building
483440,3500,dollar,month,8,2016,850,,for_rent,commercial_estate,Tbilisi,Isani-Samgori,Isani,,White Frame,12,,1,1,3,new building
483475,700000,dollar,,8,2016,800,1500,for_sale,private_house,Tbilisi,Didgori,Tskneti,,Renovated,8,5,3,1,,old building
484602,1000000,dollar,,8,2016,1608,,for_sale,commercial_estate,Tbilisi,Gldani-Nadzaladevi,Gldani,,Old renovated,3,,1,,3,new building
484611,1400,dollar,month,8,2016,160,,for_rent,flat,Tbilisi,Old Tbilisi,Vera,Gogebashvili st,Newly renovated,4,2,1,1,4,new building
485087,1400,dollar,month,8,2016,230,,for_rent,flat,Tbilisi,Didube-Chugureti,Didube,Samtredia st.,Newly renovated,5,3,4,3,16,new building
