pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
391551,60,lari,day,1,2016,,,for_lease_one,flat,Tbilisi,Old Tbilisi,Vera,,Renovated,2,1,1,,1,old building
343850,800,dollar,month,1,2016,97,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,Shevchenko st.,Newly renovated,3,2,1,1,7,new building
343855,1500,lari,month,1,2016,118,,for_rent,commercial_estate,Rustavi,,,,W/o renovation,,,,,,old building
343865,700,dollar,month,1,2016,70,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,3,2,1,1,2,
344087,300000,dollar,,1,2016,200,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Tamarashvili st.,Newly renovated,4,3,2,2,2,new building
381622,350,dollar,month,1,2016,40,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Old renovated,2,,1,,,old building
272531,410000,dollar,,1,2016,205,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Shevchenko st.,White Frame,4,3,4,3,6,new building
267639,485000,dollar,,1,2016,1127,1127,for_sale,private_house,Tbilisi,Didgori,Tabakhmela,,Eurostandard,8,6,4,3,,new building
286717,115000,dollar,,1,2016,115,,for_sale,flat,Tbilisi,Old Tbilisi,Sololaki,L. Asatiani st.,W/o renovation,3,2,1,1,3,old building
286721,32000,dollar,,1,2016,,950,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Avchala,,,,,,,,
383693,57000,dollar,,1,2016,75,,for_sale,flat,Tbilisi,Old Tbilisi,Sololaki,Iashvili st.,W/o renovation,3,2,2,1,3,old building
318332,230000,dollar,,1,2016,211,,for_sale,flat,Tbilisi,Old Tbilisi,Vera,Petriashvili st.,Eurostandard,6,4,3,2,5,old building
319813,50000,dollar,,1,2016,,500,for_sale,land,Natanebi,,,,,,,,,,
351430,55000,dollar,,1,2016,62,,for_sale,flat,Tbilisi,Old Tbilisi,Vera,,Newly renovated,2,1,1,,1,old building
382553,25000,dollar,,1,2016,200,3900,for_sale,private_house,Tetritskaro,,,,Old renovated,8,6,1,,,old building
389363,140000,dollar,,1,2016,130,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,S.Tsintsadze st.,Eurostandard,4,3,2,1,4,new building
390482,65000,dollar,,1,2016,90,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,King Tamar avenue,Renovated,2,1,1,,4,old building
396248,160000,dollar,,1,2016,180,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,,Old renovated,4,2,2,1,3,old building
455305,46000,dollar,,1,2016,74,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,M.Meskhi st.,White Frame,3,2,1,2,2,new building
476486,77000,dollar,,1,2016,97,,for_sale,flat,Tbilisi,Isani-Samgori,Ortachala,,Newly renovated,3,2,1,1,3,new building
476467,400,dollar,month,1,2016,50,,for_rent,flat,Tbilisi,Vake-Saburtalo,,,Newly renovated,2,1,1,,16,new building
343974,4000000,dollar,,1,2016,,160000,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Gldani,,,,,,,,
344368,6000,dollar,month,1,2016,640,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,Chanturia st.,Newly renovated,6,4,4,4,8,new building
346247,1300,dollar,month,1,2016,130,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,T.Tabidze st.,Newly renovated,3,2,2,3,5,new building
381650,750,dollar,month,1,2016,100,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,3,,1,1,2,old building
380749,3000,dollar,month,1,2016,460,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Gagarini st.,Black Frame,,,,,,new building
380766,600,dollar,month,1,2016,85,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,D.Gamrekeli st.,Newly renovated,4,2,1,1,4,old building
380790,700,dollar,month,1,2016,85,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Newly renovated,3,2,2,1,12,new building
261142,1800,dollar,month,1,2016,200,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,4,,3,2,,
343633,38000,dollar,,1,2016,35,,for_sale,flat,Tbilisi,Didgori,Tskneti,Tamar Mefe st.,Under renovation,2,1,1,,1,old building
476457,46000,dollar,,1,2016,65,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Jikia st.,White Frame,3,2,1,1,10,new building
381106,450,dollar,month,1,2016,30,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Newly renovated,1,,1,,,
381191,350,dollar,month,1,2016,60,,for_rent,flat,Tbilisi,Old Tbilisi,Vera,Gudauri st.,Newly renovated,1,1,1,1,1,new building
476448,380,dollar,month,1,2016,100,,for_rent,flat,Tbilisi,Vake-Saburtalo,,,,4,2,1,,9,
381692,5000,dollar,month,1,2016,531,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,12,,2,,,
476438,4000,dollar,month,1,2016,600,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vedzisi,Imedashvili st.,Newly renovated,16,,5,5,,new building
381411,2500,dollar,month,1,2016,200,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,4,3,2,2,9,new building
428142,3000,dollar,month,1,2016,630,200,for_rent,private_house,Tbilisi,Didube-Chugureti,Chugureti,Ninoshvili st.,Newly renovated,10,7,5,3,,
428171,1050000,dollar,,1,2016,700,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,T.Tabidze st.,Newly renovated,6,4,4,4,7,new building
476395,1200,dollar,month,1,2016,130,,for_rent,flat,Tbilisi,Vake-Saburtalo,Bagebi,,Newly renovated,4,2,1,1,3,new building
428007,3500,dollar,month,1,2016,600,500,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Krtsanisi,,Newly renovated,11,,7,9,,
428069,470000,dollar,,1,2016,,600,for_sale,land,Tbilisi,Vake-Saburtalo,Vake,T.Tabidze st.,,,,,,,
476339,250,dollar,month,1,2016,40,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Mitskevichi st.,Renovated,1,1,1,,9,old building
347926,250,dollar,month,1,2016,38,,for_rent,flat,Batumi,All areas,All districts,,Newly renovated,1,1,1,,6,old building
366666,20,dollar,day,1,2016,,,for_lease_one,flat,Batumi,All areas,All districts,Port lane,Newly renovated,1,1,1,,6,old building
476285,140000,dollar,,1,2016,,2000,for_sale,land,Tbilisi,Vake-Saburtalo,Digomi 9,,,,,,,,
476273,100,dollar,,1,2016,,3400,for_sale,land,Tbilisi,Vake-Saburtalo,Vashlijvari,,,,,,,,
428211,21000,dollar,,1,2016,75,,for_sale,flat,Tbilisi,Isani-Samgori,Airport village,,Renovated,3,2,1,,3,
476256,425000,dollar,,1,2016,410,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Renovated,,,2,,,
434499,5000,dollar,month,1,2016,810,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Universiteti st.,Newly renovated,10,,4,4,4,new building
435096,350000,dollar,,1,2016,200,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,4,2,2,2,11,new building
435065,1500,dollar,month,1,2016,119,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,4,,2,,1,new building
434495,1800,dollar,month,1,2016,450,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Didi digomi,Agmashenebeli alley,Under renovation,12,,2,3,3,new building
434489,1400,dollar,month,1,2016,165,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Gagarini st.,Newly renovated,8,,2,2,2,new building
434494,3000,dollar,month,1,2016,430,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Br. Kakabadze st.,Newly renovated,9,,3,3,3,new building
435089,12000,dollar,month,1,2016,1450,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Jikia st.,Newly renovated,22,,6,,2,old building
450590,5000,dollar,month,1,2016,160,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Sololaki,Leonidze st.,Newly renovated,3,,2,,1,new building
476245,500000,dollar,,1,2016,100,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,Agmashenebeli ave.,Renovated,,,1,,,
476173,98000,dollar,,1,2016,89,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,,Old renovated,3,2,2,1,3,old building
476172,3480,dollar,month,1,2016,145,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,5,,2,,1,new building
476170,600,dollar,month,1,2016,145,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Sairme st.,Newly renovated,5,3,1,1,4,new building
476167,80000,dollar,,1,2016,92,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,3,2,1,1,8,new building
476166,1080,dollar,month,1,2016,90,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,,3,,3,,2,
476162,450,dollar,month,1,2016,45,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,Renovated,2,,1,,1,old building
476158,1100,dollar,month,1,2016,180,,for_rent,flat,Tbilisi,Old Tbilisi,Vera,Gogebashvili st,Newly renovated,4,3,2,2,4,new building
476147,300,dollar,month,1,2016,36,,for_rent,flat,Tbilisi,Didube-Chugureti,Digomi,,Newly renovated,1,1,1,1,1,new building
383445,10000,dollar,,1,2016,,980,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Tbilisi sea,,,,,,,,
476146,1500,dollar,month,1,2016,175,160,for_rent,private_house,Tbilisi,Vake-Saburtalo,Saburtalo,,Renovated,5,4,2,,,old building
476132,180000,dollar,,1,2016,600,180,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,,Newly renovated,3,,2,,1,old building
380360,500,dollar,month,1,2016,60,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Jikia st.,Newly renovated,3,2,1,,3,new building
132964,1200,dollar,month,1,2016,95,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,Lesia Ukrainka st.,Newly renovated,3,2,2,,3,new building
