pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
351547,31000,dollar,,5,2016,52,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,,W/o renovation,15,1,1,,5,old building
572573,330,dollar,month,5,2016,70,,for_rent,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,,Newly renovated,2,2,1,1,7,old building
572566,27000,dollar,,5,2016,55,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Gldani,,Old renovated,1,1,1,1,8,old building
572558,2000,dollar,,5,2016,53,,for_sale,flat,Tkibuli,,,,W/o renovation,2,1,1,,1,old building
572551,45000,dollar,,5,2016,,1000,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Tbilisi sea,,,,,,,,
572550,Contract price,,,5,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,2,1,1,,7,old building
472975,11000,dollar,,5,2016,20,,for_sale,flat,Tbilisi,Isani-Samgori,Samgori,,Old renovated,1,1,2,,1,old building
249056,5000,dollar,month,5,2016,450,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,10,,3,2,5,
250999,Contract price,,,5,2016,,3000,for_sale,land,Mtskheta,,,,,,,,,,
251010,Contract price,,,5,2016,600,2800,for_sale,private_house,Gardabani,,,,,1,1,1,,,
416739,Contract price,,,5,2016,117,401,for_sale,private_house,Kobuleti,,,,Old renovated,6,4,1,1,,old building
468394,400,lari,month,5,2016,50,,for_rent,flat,Tbilisi,Old Tbilisi,Avlabari,,Under renovation,2,1,1,,1,old building
176950,120000,dollar,,5,2016,,1206,for_sale,land,Tbilisi,Didgori,Oqrokana,,,,,,,,
154942,300000,dollar,,5,2016,380,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Renovated,,,,,,old building
161891,310000,dollar,,5,2016,2209,,for_sale,commercial_estate,Batumi,,,,Renovated,,,4,,,new building
127958,30000,dollar,,5,2016,,1466,for_sale,land,Batumi,,,,,,,,,,
127961,38000,dollar,,5,2016,,1902,for_sale,land,Batumi,,,,,,,,,,
127962,50000,dollar,,5,2016,,2447,for_sale,land,Batumi,,,,,,,,,,
176101,110000,dollar,,5,2016,,20660,for_sale,land,Mtskheta,,,,,,,,,,
152591,130000,dollar,,5,2016,150,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,,,Newly renovated,,,,,1,old building
152595,200600,dollar,,5,2016,1251,1734,for_sale,commercial_estate,Tbilisi,Isani-Samgori,,,,,,,,2,
152597,3300,dollar,,5,2016,,1400,for_sale,land,Tbilisi,,,,,,,,,,
176095,13000,dollar,,5,2016,,1580,for_sale,land,Tbilisi,Gldani-Nadzaladevi,,,,,,,,,
109576,91000,dollar,,5,2016,220,1000,for_sale,private_house,Tbilisi,Vake-Saburtalo,Didi digomi,,,6,5,2,,,
109635,27500,dollar,,5,2016,,5500,for_sale,land,Tbilisi,Didgori,Tabakhmela,,,,,,,,
110076,4200,dollar,,5,2016,,2300,for_sale,land,Tbilisi,Didgori,Shindisi,,,,,,,,
110078,10000,dollar,,5,2016,,1500,for_sale,land,Tbilisi,Isani-Samgori,,,,,,,,,
112132,3000,dollar,,5,2016,,1004,for_sale,land,Tbilisi,Isani-Samgori,Ponichala,,,,,,,,
112141,180000,dollar,,5,2016,,15000,for_sale,land,Natakhtari,,,,,,,,,,
113279,9000,dollar,,5,2016,,441,for_sale,land,Poti,,,,,,,,,,
113282,280000,dollar,,5,2016,589,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,R.Lagidze st.,,,,1,,,
113291,100000,dollar,,5,2016,150,,for_sale,commercial_estate,Poti,,,,,,,,,,
114278,300000,dollar,,5,2016,,110000,for_sale,land,Gardabani,,,,,,,,,,
114281,250000,dollar,,5,2016,3385,8301,for_sale,commercial_estate,Zugdidi,,,,,,,,,,
127948,800000,dollar,,5,2016,5300,16344,for_sale,commercial_estate,Kutaisi,,,,Newly renovated,,,,,,new building
181362,3500,dollar,,5,2016,,7500,for_sale,land,Bazaleti,,,,,,,,,,
299072,20000,dollar,,5,2016,150,600,for_sale,private_house,Zestaphoni,,,,W/o renovation,5,3,2,,,old building
176121,70000,dollar,,5,2016,190,400,for_sale,private_house,Ozurgeti,,,,,17,7,2,,,
228228,16200,dollar,,5,2016,237,617,for_sale,private_house,Zugdidi,,,,Old renovated,5,3,2,,,old building
331805,130000,dollar,,5,2016,188,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Didi digomi,Ioane Petritsi st.,W/o renovation,5,,1,,1,old building
331893,374000,dollar,,5,2016,208,,for_sale,commercial_estate,Batumi,,,,Renovated,,,2,,,old building
331895,21000,dollar,,5,2016,120,,for_sale,commercial_estate,Tbilisi,Isani-Samgori,Lilo,,Old renovated,4,,1,,,old building
219748,1200,dollar,month,5,2016,60,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,2,1,1,1,3,new building
219889,40500,dollar,,5,2016,54,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Digomi,Beliashvili st.,Newly renovated,2,,1,,7,new building
219898,81000,dollar,,5,2016,108,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Digomi,Beliashvili st.,Newly renovated,3,,1,,7,new building
219967,1500,dollar,month,5,2016,120,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,3,2,1,2,4,old building
220385,113300,dollar,,5,2016,103,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Shrosha st.,White Frame,3,2,1,1,7,new building
220395,115000,dollar,,5,2016,100,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,,,1,1,1,old building
220447,2727900,dollar,,5,2016,2598,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,Agmashenebeli ave.,Black Frame,,,,,,old building
220460,72600,dollar,,5,2016,66,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,S.Chikovani st.,Black Frame,2,1,1,1,10,new building
314134,57000,dollar,,5,2016,65,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Renovated,2,1,1,,1,
243071,72000,dollar,,5,2016,,600,for_sale,land,Tbilisi,Isani-Samgori,Ortachala,,,,,,,,
401726,140000,dollar,,5,2016,100,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Arakishvili st.,Newly renovated,3,,2,,1,old building
445945,Contract price,,,5,2016,114,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,Mazniashvilis st.,Old renovated,4,2,1,1,1,old building
290638,100000,dollar,,5,2016,,700000,for_sale,land,Marneuli,,,,,,,,,,
368171,48000,dollar,,5,2016,,3000,for_sale,land,Tbilisi,Vake-Saburtalo,Digomi village,,,,,,,,
384802,70000,dollar,,5,2016,,2800,for_sale,land,Tbilisi,Isani-Samgori,Ponichala,,,,,,,,
361994,4000,dollar,,5,2016,,1700,for_sale,land,Kaspi,,,,,,,,,,
155508,50,dollar,day,5,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Akura st.,Eurostandard,2,1,1,1,11,new building
173020,160000,dollar,,5,2016,70,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Vera,Kiacheli st.,Renovated,,,,,,
492859,800,dollar,month,5,2016,120,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Newly renovated,2,,1,1,3,old building
172709,70000,dollar,,5,2016,220,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,Old renovated,5,4,2,1,4,old building
245490,70,lari,day,5,2016,,,for_lease_one,flat,Bakuriani,,,,Newly renovated,2,1,1,1,4,new building
540083,250000,dollar,,5,2016,218,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Old renovated,7,4,3,3,6,old building
538833,95000,dollar,,5,2016,80,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Renovated,3,2,1,1,8,old building
558451,65000,dollar,,5,2016,70,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Renovated,25,1,1,,4,
557944,450,dollar,month,5,2016,60,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,Dgebuadze st.,Renovated,3,2,1,1,6,old building
557384,500,lari,month,5,2016,30,,for_rent,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Old renovated,15,1,2,1,8,old building
551240,30,lari,day,5,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,3,new building
551230,60,lari,day,5,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,2,new building
546408,60000,dollar,,5,2016,56,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,White Frame,2,1,1,1,5,new building
536549,30000,dollar,,5,2016,,1500,for_sale,land,Saguramo,,,,,,,,,,
487319,20000,dollar,month,5,2016,71,,for_lease,flat,Tbilisi,Didube-Chugureti,Chugureti,Tsinamdzgvrishvili st.,Old renovated,3,2,1,,3,old building
166597,27000,dollar,,5,2016,400,2565,for_sale,private_house,Lagodekhi,,,,Old renovated,7,5,1,1,,old building
572981,100,dollar,day,5,2016,,,for_lease_one,flat,Batumi,,,,Eurostandard,3,2,1,2,11,new building
572979,120000,dollar,,5,2016,,1500,for_sale,land,Mtskheta,,,,,,,,,,
572976,291500,dollar,,5,2016,,5300,for_sale,land,Gudauri,,,,,,,,,,
572974,Contract price,,,5,2016,200,,for_rent,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,Agmashenebeli ave.,,,,,,,
572965,55000,dollar,,5,2016,80,,for_sale,flat,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,G.Zhgenti st.,Old renovated,2,1,1,1,3,old building
572961,70000,dollar,,5,2016,72,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,A.Razmadze st.,White Frame,3,2,1,2,4,new building
572959,100,dollar,day,5,2016,,,for_lease_one,flat,Batumi,All areas,All districts,Zurab Gorgiladze st.,Newly renovated,3,2,1,1,8,
569977,10500,dollar,month,5,2016,30,,for_lease,flat,Tbilisi,Didube-Chugureti,Chugureti,Kargareteli st.,,1,1,1,,1,
572954,16000,dollar,,5,2016,50,350,for_sale,private_house,Rustavi,,,,W/o renovation,3,2,1,,,old building
572953,500,dollar,month,5,2016,350,326,for_rent,private_house,Tbilisi,Didube-Chugureti,,,Old renovated,14,10,3,,,old building
572952,500,dollar,month,5,2016,46,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Newly renovated,2,1,1,1,6,new building
572931,140000,dollar,,5,2016,120,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,4,3,2,1,3,new building
572929,25500,dollar,,5,2016,58,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,,Black Frame,2,1,1,2,3,new building
572926,155000,dollar,,5,2016,320,450,for_sale,private_house,Tbilisi,Isani-Samgori,Vazisubani,,Old renovated,11,6,6,2,,old building
572924,17200,dollar,,5,2016,25,,for_sale,commercial_estate,Tbilisi,Gldani-Nadzaladevi,Sanzona,,Black Frame,1,,1,,1,new building
572923,250,dollar,month,5,2016,80,,for_rent,flat,Tbilisi,Gldani-Nadzaladevi,Mukhiani,Dumbadze avenue,Newly renovated,3,1,2,2,2,old building
572913,11000,dollar,,5,2016,48,,for_sale,flat,Poti,,,,Newly renovated,2,1,1,1,4,new building
572907,6500,dollar,,5,2016,50,,for_sale,flat,Ozurgeti,,,,Under renovation,2,1,2,1,4,old building
572906,133440,dollar,,5,2016,,1120,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Gldani,,,,,,,,
572904,636650,dollar,,5,2016,,1820,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Sanzona,,,,,,,,
572898,4000000,dollar,,5,2016,,7100,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Gldani,,,,,,,,
572896,1527000,dollar,,5,2016,,5100,for_sale,land,Tbilisi,Didube-Chugureti,Digomi,,,,,,,,
572895,10000,dollar,day,5,2016,17,20,for_lease,private_house,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,G.Saakadze st.,Old renovated,2,1,1,,,old building
572894,200000,dollar,,5,2016,,400,for_sale,land,Tbilisi,Didube-Chugureti,Digomi,,,,,,,,
572892,4500,dollar,,5,2016,,1500,for_sale,land,Tserovani,,,,,,,,,,
572891,4700000,dollar,,5,2016,,44893,for_sale,land,Tbilisi,Didube-Chugureti,Digomi,,,,,,,,
572879,20000,dollar,,5,2016,172,1956,for_sale,private_house,,,,,Newly renovated,5,3,2,,,old building
572874,Contract price,,,5,2016,1300,,for_sale,commercial_estate,Tbilisi,Gldani-Nadzaladevi,Gldani,,White Frame,,,,,,new building
397205,42500,dollar,,5,2016,39,,for_sale,flat,Bakuriani,,,,Newly renovated,2,1,1,1,4,new building
182190,8000,dollar,,5,2016,140,510,for_sale,summer_house,Signagi,,,,Old renovated,6,3,1,1,,old building
572863,120000,dollar,,5,2016,110,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Vera,Gambashidze st.,Renovated,4,3,2,2,2,old building
572839,19645,dollar,,5,2016,40,,for_sale,flat,Gori,,,,White Frame,2,1,1,1,2,under construction
572835,57000,dollar,,5,2016,81,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,,White Frame,3,2,1,1,7,new building
572830,25,dollar,month,5,2016,652,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Vera,Kostava st.,Renovated,8,,4,4,8,new building
572829,34000,dollar,,5,2016,50,,for_sale,flat,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,,Renovated,2,2,1,2,5,
572828,2000,dollar,month,5,2016,300,600,for_rent,summer_house,Tbilisi,Didgori,Tsavkisi,,Newly renovated,6,4,4,4,,
572825,55000,dollar,,5,2016,100,,for_sale,flat,Tbilisi,Isani-Samgori,Varketili,,Newly renovated,4,3,3,2,6,old building
572824,193000,dollar,,5,2016,,193,for_sale,land,Tbilisi,Old Tbilisi,Avlabari,,,,,,,,
572820,300,lari,month,5,2016,18,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,I.Javakhishvili st.,Old renovated,1,1,1,,2,
572819,256000,dollar,,5,2016,,320,for_sale,land,Tbilisi,Old Tbilisi,Avlabari,,,,,,,,
572816,Contract price,,,5,2016,70,,for_lease,flat,Kutaisi,,,,Newly renovated,3,2,1,1,9,old building
571997,31500,dollar,,5,2016,70,,for_sale,flat,Tbilisi,Isani-Samgori,Ortachala,,Black Frame,3,2,1,2,5,
572813,Contract price,,,5,2016,70,,for_sale,flat,Kutaisi,,,,,3,2,1,1,9,
572805,150000,dollar,,5,2016,,600,for_sale,land,Tbilisi,Vake-Saburtalo,Saburtalo,Universiteti st.,,,,,,,
572803,1200,dollar,month,5,2016,125,,for_rent,commercial_estate,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Old renovated,2,,2,,1,old building
572802,400,dollar,month,5,2016,68,,for_rent,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Eurostandard,3,2,1,1,12,new building
572798,120000,dollar,,5,2016,150,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,,5,3,2,1,16,new building
572797,8,dollar,month,5,2016,210,,for_rent,commercial_estate,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Renovated,3,,1,,1,old building
572782,360000,dollar,,5,2016,240,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Mtskheta st.,Newly renovated,5,4,3,7,5,new building
572779,22000,dollar,,5,2016,,200,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Gldani,Khergiani st.,,,,,,,
572776,165000,dollar,,5,2016,220,985,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Gldani,Khergiani st.,Old renovated,10,4,1,5,,old building
566849,45000,dollar,,5,2016,58,,for_sale,flat,Tbilisi,Old Tbilisi,Sololaki,L. Asatiani st.,W/o renovation,2,1,1,,1,old building
572756,200000,dollar,,5,2016,200,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Mirotadze st.,Black Frame,,,,,1,new building
572752,500,dollar,month,5,2016,80,,for_rent,flat,Batumi,,,,,3,2,1,,3,
572744,50000,dollar,,5,2016,54,,for_sale,flat,Batumi,,,,Newly renovated,2,1,1,1,11,new building
572737,27000,dollar,,5,2016,,600,for_sale,land,Tbilisi,Vake-Saburtalo,Lisi lake,,,,,,,,
548845,350,dollar,month,5,2016,55,,for_rent,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,Chikobava st.,Newly renovated,2,,1,,1,old building
561138,42500,dollar,,5,2016,36,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Newly renovated,1,1,1,1,5,old building
572732,18500,dollar,,5,2016,85,,for_sale,flat,Tbilisi,Isani-Samgori,Ponichala,,Newly renovated,3,1,1,,3,old building
572727,64000,dollar,,5,2016,84,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Ts.Dadiani st.,Renovated,3,1,1,2,2,old building
572724,1221000,dollar,,5,2016,,720,for_sale,land,Tbilisi,Old Tbilisi,,,,,,,,,
572718,3220000,dollar,,5,2016,,9200,for_sale,land,Tbilisi,Vake-Saburtalo,Saburtalo,,,,,,,,
572710,150000,dollar,,5,2016,,80,for_sale,land,Tbilisi,Vake-Saburtalo,Vake,,,,,,,,
572709,21000,dollar,month,5,2016,40,,for_lease,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Old renovated,1,1,1,1,4,old building
572707,5000000,dollar,,5,2016,,5700,for_sale,land,Tbilisi,Didube-Chugureti,Chugureti,,,,,,,,
572706,200000,dollar,,5,2016,,2000,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Temqa,,,,,,,,
572703,600000,dollar,,5,2016,,2000,for_sale,land,Tbilisi,Vake-Saburtalo,Saburtalo,,,,,,,,
572700,2789100,dollar,,5,2016,,6198,for_sale,land,Tbilisi,Vake-Saburtalo,Saburtalo,,,,,,,,
572697,12000,dollar,month,5,2016,600,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Chanturia st.,Newly renovated,,,2,,,
