pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
237572,750000,dollar,,9,2016,650,1000,for_sale,private_house,Tbilisi,Didgori,Tskneti,,Newly renovated,7,4,4,4,,new building
237585,1000,dollar,month,9,2016,150,,for_rent,flat,Tbilisi,Old Tbilisi,Vera,Kostava st.,Newly renovated,4,3,2,2,10,new building
238018,30000,dollar,,9,2016,,608,for_sale,land,Bakuriani,,,,,,,,,,
488965,240000,dollar,,9,2016,650,1400,for_sale,private_house,Kutaisi,,,,Old renovated,12,4,3,4,,
488962,38500,dollar,,9,2016,,700,for_sale,land,Kutaisi,,,,,,,,,,
328091,550,dollar,month,9,2016,800,1400,for_rent,private_house,Kutaisi,,,,Old renovated,12,4,3,3,,old building
463461,20000,dollar,year,9,2016,32,,for_lease,flat,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,Renovated,2,1,2,1,2,old building
478583,63000,dollar,,9,2016,75,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Renovated,35,2,2,2,8,old building
317867,500,dollar,month,9,2016,95,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Arakishvili st.,Newly renovated,3,2,1,,1,new building
482557,95000,dollar,,9,2016,83,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,Agladze st.,Newly renovated,3,2,2,2,6,new building
406444,85000,dollar,,9,2016,88,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Eurostandard,4,,1,,1,old building
318361,40000,dollar,,9,2016,200,600,for_sale,summer_house,Tbilisi,Gldani-Nadzaladevi,Gldani,,Newly renovated,6,4,1,1,,
173020,160000,dollar,,9,2016,70,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Vera,Kiacheli st.,Renovated,,,,,,
515872,150000,dollar,,9,2016,250,600,for_sale,private_house,Tbilisi,Vake-Saburtalo,Vedzisi,Zemo Vedzisi blind alley I,Renovated,7,4,3,1,,
556359,22000,dollar,,9,2016,28,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,Newly renovated,1,1,1,1,7,
416323,18000,dollar,,9,2016,,1500,for_sale,land,Tbilisi,,,,,,,,,,
572326,2500,dollar,,9,2016,,500,for_sale,land,Bazaleti,,,,,,,,,,
139998,220000,dollar,,9,2016,500,1200,for_sale,private_house,Zugdidi,,,,White Frame,10,6,3,6,,new building
567821,26000,dollar,,9,2016,32,,for_sale,flat,Tbilisi,Didube-Chugureti,Digomi,,W/o renovation,1,1,1,1,4,old building
560935,1,dollar,,9,2016,,500,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Lotkini,,,,,,,,
584711,Contract price,,,9,2016,1,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Shevchenko st.,White Frame,1,2,2,1,7,new building
572952,500,dollar,month,9,2016,46,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Newly renovated,2,1,1,1,6,new building
572858,400,dollar,month,9,2016,80,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,Mtatsminda st.,Newly renovated,2,1,1,1,2,new building
572737,27000,dollar,,9,2016,,600,for_sale,land,Tbilisi,Vake-Saburtalo,Lisi lake,,,,,,,,
572697,12000,dollar,month,9,2016,600,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Chanturia st.,Newly renovated,,,2,,,
599319,288200,dollar,,9,2016,131,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,,White Frame,3,2,2,1,9,new building
595496,Contract price,,,9,2016,170,650,for_sale,private_house,Telavi,,,,Old renovated,8,3,1,2,,old building
588239,6500,dollar,,9,2016,,500,for_sale,land,Borjomi,,,,,,,,,,
587082,105000,dollar,,9,2016,,2800,for_sale,land,Saguramo,,,,,,,,,,
587075,60000,dollar,,9,2016,,1500,for_sale,land,Saguramo,,,,,,,,,,
587062,60000,dollar,,9,2016,,1300,for_sale,land,Saguramo,,,,,,,,,,
600402,98000,dollar,,9,2016,,2800,for_sale,land,Saguramo,,,,,,,,,,
616276,23000,dollar,,9,2016,35,,for_sale,flat,Tbilisi,Isani-Samgori,Navtlugi,Moskovi Ave.,Old renovated,1,1,1,,7,old building
553477,48720,dollar,,9,2016,116,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Chkondideli st.,Black Frame,3,2,1,,5,under construction
553747,45000,dollar,,9,2016,60,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Shatberashvili st.,White Frame,3,2,1,1,8,
551718,23100,dollar,,9,2016,55,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Chkondideli st.,Black Frame,2,1,1,,7,
551723,28980,dollar,,9,2016,69,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Chkondideli st.,Black Frame,2,1,1,,7,
551728,27720,dollar,,9,2016,66,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Chkondideli st.,,2,1,1,,9,
547032,18060,dollar,,9,2016,43,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Chkondideli st.,Black Frame,1,1,1,,8,under construction
603016,46000,dollar,,9,2016,85,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Arsena st.,W/o renovation,3,2,2,,2,old building
629937,21000,dollar,year,9,2016,120,,for_lease,flat,Tbilisi,Old Tbilisi,Mtatsminda,Freedom square,Old renovated,3,2,1,,4,old building
629936,12500,dollar,,9,2016,20,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Gldani,,Old renovated,1,1,1,,4,old building
629927,50000,dollar,year,9,2016,300,250,for_lease,private_house,Tbilisi,Vake-Saburtalo,Bagebi,Uchaneishvili st.,Renovated,5,4,2,,,old building
629925,145000,dollar,,9,2016,127,470,for_sale,private_house,Tbilisi,Old Tbilisi,Krtsanisi,,Newly renovated,4,3,2,,,new building
629923,Contract price,,,9,2016,45,,for_rent,flat,Tbilisi,Didube-Chugureti,Digomi,,Renovated,15,1,1,1,2,old building
629917,400,dollar,month,9,2016,76,,for_rent,flat,Tbilisi,Didube-Chugureti,Didube,Vani st.,Renovated,2,1,1,2,10,new building
629913,350,dollar,month,9,2016,50,,for_rent,flat,Batumi,,,,Newly renovated,2,1,1,1,11,new building
629911,Contract price,,,9,2016,50,,for_rent,flat,Kutaisi,,,,Newly renovated,2,2,1,1,2,old building
629909,350,dollar,month,9,2016,50,,for_rent,flat,Batumi,,,,Newly renovated,2,1,1,1,12,new building
629906,20000,dollar,,9,2016,40,,for_sale,flat,Rustavi,,,,Renovated,2,1,1,1,5,old building
629903,350,dollar,month,9,2016,50,,for_rent,flat,Batumi,,,,Newly renovated,2,1,1,1,10,new building
629902,12000,dollar,,9,2016,40,,for_sale,flat,Kutaisi,,,,Under renovation,2,2,1,,8,
629900,400,dollar,month,9,2016,84,,for_rent,flat,Batumi,,,,Newly renovated,4,3,1,1,10,new building
629897,10000,dollar,,9,2016,33,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Tskneti st.,Newly renovated,,,1,,,old building
629894,35000,dollar,,9,2016,49,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Eurostandard,2,1,1,1,8,new building
629891,50,lari,day,9,2016,,,for_lease_one,flat,Batumi,,,,Newly renovated,2,1,1,1,7,new building
629890,45000,dollar,,9,2016,44,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,,Eurostandard,2,1,1,1,8,new building
629882,250,dollar,month,9,2016,33,,for_rent,flat,Batumi,,,,Newly renovated,1,1,1,1,3,new building
629880,400,dollar,month,9,2016,127,,for_rent,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,Guramishvili avenue,Old renovated,3,2,2,2,3,old building
629875,80,lari,month,9,2016,33,,for_rent,flat,Batumi,,,,Newly renovated,1,1,1,1,3,new building
629868,350,dollar,month,9,2016,75,,for_rent,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,3,2,1,1,7,old building
603519,11000,dollar,year,9,2016,50,,for_lease,flat,Tbilisi,Vake-Saburtalo,Vedzisi,Zemo Vedzisi blind alley I,Newly renovated,3,2,1,,1,old building
629863,400,dollar,month,9,2016,52,,for_rent,flat,Batumi,,,,Newly renovated,2,1,1,1,10,new building
629861,55000,dollar,,9,2016,80,,for_sale,flat,Tbilisi,Didube-Chugureti,Digomi,,W/o renovation,3,2,1,1,2,old building
629856,250,dollar,month,9,2016,40,,for_rent,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,,Newly renovated,2,1,1,1,2,old building
629855,12000,dollar,year,9,2016,38,,for_lease,flat,Batumi,,,,Old renovated,2,1,1,,2,old building
629853,65000,dollar,,9,2016,90,,for_sale,flat,Batumi,,,,Old renovated,4,2,1,,2,old building
602362,27000,dollar,,9,2016,43,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Gldani,,Renovated,2,1,3,1,13,old building
629832,22000,dollar,,9,2016,32,,for_sale,flat,Tbilisi,Isani-Samgori,Mesame masivi,,Old renovated,1,1,1,1,7,old building
625441,48000,dollar,,9,2016,75,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,,3,2,1,,2,
629822,300,lari,month,9,2016,45,,for_rent,flat,Tbilisi,Isani-Samgori,Varketili,,Old renovated,1,1,1,,4,old building
629820,400,dollar,month,9,2016,64,,for_rent,flat,Tbilisi,Old Tbilisi,Vera,Petriashvili st.,Newly renovated,2,1,1,1,3,new building
629818,157000,dollar,,9,2016,360,,for_sale,commercial_estate,Tbilisi,Isani-Samgori,Varketili,,Renovated,,,2,,,
629814,32000,dollar,,9,2016,32,,for_sale,flat,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,Renovated,2,1,1,,2,
629812,1800,dollar,month,9,2016,85,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Renovated,,,,,,old building
629809,59000,dollar,,9,2016,84,,for_sale,flat,Tbilisi,Vake-Saburtalo,Bagebi,Tskneti highway,White Frame,3,2,1,2,7,new building
629807,55000,dollar,,9,2016,74,,for_sale,flat,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,Partially white frame,3,2,1,2,3,new building
603066,60,lari,day,9,2016,,,for_lease_one,flat,Batumi,,,Tbeli Abuseridze st.,Newly renovated,1,1,1,,1,old building
615163,Contract price,,,9,2016,,,for_lease_one,private_house,Gonio,,,,Newly renovated,5,4,3,2,,
629802,80000,dollar,,9,2016,101,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,3,2,1,2,5,old building
629791,Contract price,,,9,2016,12,12,for_rent,private_house,Tbilisi,Vake-Saburtalo,Digomi 7,,Renovated,1,1,1,,,new building
629774,60000,dollar,,9,2016,110,,for_sale,flat,Batumi,,,Giorgi Brtskinvale st.,Newly renovated,5,4,1,,3,old building
629759,39500,dollar,,9,2016,100,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,White Frame,4,3,2,,10,new building
629746,124000,dollar,,9,2016,124,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Newly renovated,3,,1,1,6,new building
629743,39000,dollar,,9,2016,100,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,White Frame,4,3,2,,10,new building
629736,40000,dollar,,9,2016,100,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,White Frame,4,3,2,,10,new building
629735,650,dollar,month,9,2016,67,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Gagarini st.,Eurostandard,2,1,1,1,11,new building
629728,165000,dollar,,9,2016,165,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Newly renovated,4,,2,1,7,new building
629725,150000,dollar,,9,2016,160,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,4,3,3,2,5,new building
629724,27000,dollar,,9,2016,43,,for_sale,flat,Tbilisi,Isani-Samgori,Varketili,,,3,1,1,1,2,
629721,28000,dollar,,9,2016,,900,for_sale,land,Tbilisi,Old Tbilisi,Mtatsminda,Tsavkisi st.,,,,,,,
629718,700,lari,month,9,2016,60,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Shevardenidze st,Newly renovated,2,1,1,1,6,old building
629717,165000,dollar,,9,2016,160,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Renovated,4,3,2,4,7,new building
629716,347000,dollar,,9,2016,347,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Newly renovated,8,,3,,3,new building
629711,53000,dollar,,9,2016,77,,for_sale,flat,Batumi,,,,,3,2,1,,18,
629697,57000,dollar,,9,2016,52,,for_sale,flat,Batumi,,,,,2,1,1,,13,
629693,10500,dollar,,9,2016,,300,for_sale,land,Tbilisi,Vake-Saburtalo,Didi digomi,,,,,,,,
629692,59000,dollar,,9,2016,60,,for_sale,flat,Tbilisi,Old Tbilisi,Vera,Petriashvili st.,Newly renovated,2,1,1,,2,old building
620871,40,lari,day,9,2016,,,for_lease_one,flat,Batumi,,,,Renovated,1,1,1,1,2,old building
629690,6000000,dollar,,9,2016,,6000,for_sale,land,Tbilisi,Old Tbilisi,Mtatsminda,Chaikovski st.,,,,,,,
629684,20,lari,day,9,2016,,,for_lease_one,flat,Borjomi,,,,Renovated,1,1,3,,2,old building
629681,150,dollar,month,9,2016,130,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,1,1,1,,10,old building
629672,53500,dollar,,9,2016,107,,for_sale,flat,Tbilisi,Isani-Samgori,Samgori,,Black Frame,4,3,1,2,5,new building
629665,42000,dollar,,9,2016,80,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Temqa,,Old renovated,3,2,1,2,4,old building
629663,Contract price,,,9,2016,15,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Tamarashvili st.,,1,1,1,1,9,
629661,20000,dollar,year,9,2016,45,,for_lease,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Zakariadze st.,Old renovated,2,1,1,1,4,
629657,Contract price,,,9,2016,60,300,for_sale,private_house,Gardabani,,,,White Frame,2,1,1,,,new building
629656,Contract price,,,9,2016,,1500,for_sale,land,Saguramo,,,,,,,,,,
629652,1703000,dollar,,9,2016,,1310,for_sale,land,Tbilisi,Old Tbilisi,Sololaki,Amagleba st.,,,,,,,
622259,4000,dollar,,9,2016,,500,for_sale,land,Rustavi,,,,,,,,,,
629633,180000,dollar,,9,2016,110,,for_sale,flat,Tbilisi,Old Tbilisi,Sololaki,Leselidze st.,,4,3,2,,3,
629623,38000,dollar,,9,2016,100,,for_sale,flat,Rustavi,,,,Newly renovated,4,3,1,2,9,old building
629621,400,lari,month,9,2016,60,,for_rent,flat,Tbilisi,Isani-Samgori,Samgori,Tsulukidze  st.,Old renovated,2,1,1,1,5,old building
629610,13000,dollar,year,9,2016,60,200,for_lease,private_house,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Lechkhumi turn III,Renovated,2,1,2,1,,new building
629591,70,dollar,day,9,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,1,1,9,
629587,120000,dollar,,9,2016,140,,for_sale,flat,Batumi,,,,Newly renovated,5,3,2,,5,new building
445245,40000,dollar,,9,2016,600,500,for_sale,private_house,Telavi,,,,Eurostandard,6,4,4,1,,old building
629582,Contract price,,,9,2016,80,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Old renovated,3,2,1,1,6,old building
629580,33000,dollar,,9,2016,59,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,W/o renovation,2,1,2,1,2,old building
629573,1500,dollar,month,9,2016,152,50,for_rent,private_house,Tbilisi,Old Tbilisi,Vera,Gali st.,Newly renovated,5,3,2,,,old building
629572,1000,lari,month,9,2016,100,,for_rent,flat,Batumi,,,,Newly renovated,4,3,1,1,3,new building
629570,Contract price,,,9,2016,72,,for_sale,flat,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,,Old renovated,2,1,1,,7,
629561,350,dollar,month,9,2016,60,,for_rent,flat,Batumi,,,,Newly renovated,2,1,1,1,6,new building
629560,53000,dollar,,9,2016,60,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Newly renovated,2,1,1,1,12,
528896,42500,dollar,,9,2016,48,,for_sale,flat,Tbilisi,Didube-Chugureti,Digomi,Lubliani st.,Newly renovated,2,1,1,1,4,new building
600832,89000,dollar,,9,2016,89,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Kekelidze st.,White Frame,3,2,1,1,9,new building
569344,60000,dollar,,9,2016,65,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,2,1,1,1,17,new building
517378,31000,dollar,,9,2016,40,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,2,1,1,,3,new building
527876,92000,dollar,,9,2016,120,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,N. Djvania st.,Newly renovated,4,3,2,,3,new building
541701,150000,dollar,,9,2016,364,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,,Old renovated,6,4,3,1,4,old building
530441,42000,dollar,,9,2016,49,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,2,1,1,,8,new building
579593,85600,dollar,,9,2016,125,,for_sale,flat,Tbilisi,Old Tbilisi,Vera,,Old renovated,5,3,2,,1,old building
527884,58000,dollar,,9,2016,65,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,2,1,1,1,5,old building
551692,50000,dollar,,9,2016,60,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Pankisi st.,Old renovated,2,1,1,1,7,old building
570636,45000,dollar,,9,2016,80,,for_sale,flat,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,,Old renovated,3,2,2,,1,
544784,55000,dollar,,9,2016,73,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,2,1,1,1,7,new building
566288,496890,dollar,,9,2016,,5521,for_sale,land,Tbilisi,Isani-Samgori,Samgori,,,,,,,,
582929,75000,dollar,,9,2016,160,400,for_sale,private_house,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,7,5,2,2,,
524562,36000,dollar,,9,2016,55,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,2,1,1,,1,old building
528914,46000,dollar,,9,2016,64,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,Ioane Petritsi st.,W/o renovation,2,1,2,,5,old building
587795,67000,dollar,,9,2016,68,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,M.Asatiani st.,Eurostandard,3,2,1,1,11,new building
527892,72800,dollar,,9,2016,103,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,Giorgi Brtskinvale st.,Newly renovated,4,3,2,,3,old building
546068,190000,dollar,,9,2016,247,500,for_sale,private_house,Tbilisi,Vake-Saburtalo,Digomi 4,,Newly renovated,6,3,3,1,,new building
561684,28500,dollar,,9,2016,,750,for_sale,land,Tbilisi,Vake-Saburtalo,Didi digomi,,,,,,,,
590101,47000,dollar,,9,2016,52,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Old renovated,2,1,1,,6,old building
602133,150000,dollar,,9,2016,630,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,,Black Frame,20,20,4,4,4,
528918,70000,dollar,,9,2016,90,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Old renovated,4,3,1,,8,old building
550934,42000,dollar,,9,2016,50,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,6,
570647,70000,dollar,,9,2016,90,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Eurostandard,2,2,1,1,10,new building
528921,112000,dollar,,9,2016,233,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Old renovated,6,3,2,,3,old building
551705,250000,dollar,,9,2016,280,600,for_sale,private_house,Mtskheta,,,,Old renovated,8,5,2,1,,
561690,41000,dollar,,9,2016,62,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Black Frame,2,1,1,1,4,
528923,76000,dollar,,9,2016,100,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Old renovated,3,2,1,,2,old building
565787,84000,dollar,,9,2016,,400,for_sale,land,Tbilisi,Vake-Saburtalo,Didi digomi,,,,,,,,
574494,20000,dollar,,9,2016,30,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,Chikobava st.,Old renovated,1,1,1,,1,
586014,50000,dollar,,9,2016,85,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,,Newly renovated,3,2,1,,8,new building
517407,43000,dollar,,9,2016,49,,for_sale,flat,Tbilisi,Didube-Chugureti,Digomi,,Newly renovated,2,1,1,11,4,new building
582943,29000,dollar,,9,2016,80,,for_sale,flat,Zestaphoni,,,,Old renovated,4,2,1,,1,old building
587807,45000,dollar,,9,2016,90,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Black Frame,3,2,1,1,11,new building
530464,49500,dollar,,9,2016,75,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,2,,5,new building
551714,200,dollar,month,9,2016,45,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Vera,,Newly renovated,1,,1,,1,
553764,30000,dollar,,9,2016,60,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,White Frame,2,1,1,1,5,new building
586020,70000,dollar,,9,2016,85,,for_sale,flat,Tbilisi,Didube-Chugureti,Digomi,Lubliani st.,Eurostandard,3,2,1,1,5,new building
526375,44300,dollar,,9,2016,75,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,3,3,2,1,8,new building
547879,28000,dollar,,9,2016,50,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Gldani,,Newly renovated,2,1,1,1,1,old building
527912,49500,dollar,,9,2016,75,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,Ioane Petritsi st.,W/o renovation,3,2,1,,6,old building
530472,41000,dollar,,9,2016,57,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,2,1,1,,6,new building
553256,34000,dollar,,9,2016,56,320,for_sale,private_house,Tbilisi,Vake-Saburtalo,Didi digomi,,,1,1,1,,,
596009,72000,dollar,,9,2016,77,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vedzisi,,Newly renovated,3,2,1,1,2,
586025,85000,dollar,,9,2016,90,,for_sale,flat,Tbilisi,Didube-Chugureti,Digomi,Gr.Robakidze avenue,Eurostandard,4,3,1,2,11,new building
553771,38000,dollar,,9,2016,104,,for_sale,flat,Tbilisi,Isani-Samgori,Samgori,,Newly renovated,4,2,1,1,5,new building
555563,12000,dollar,,9,2016,25,10,for_sale,private_house,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Old renovated,1,1,1,1,,old building
526380,57000,dollar,,9,2016,110,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Old renovated,3,2,2,,7,old building
530476,53500,dollar,,9,2016,72,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,3,2,1,,7,new building
543020,47000,dollar,,9,2016,96,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,Glinka st.,Old renovated,3,2,1,1,4,old building
526381,50400,dollar,,9,2016,59,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,2,1,1,,4,new building
