pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,otype_sub,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
354088,2419,lari,month,2,2019,102,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Gagarini st.,Newly renovated,3,2,1,1,10,new building
439922,536747,lari,,2,2019,,6642,for_sale,land,Land,Tbilisi,Isani-Samgori,Lilo,,,,,,,,
439533,242433,lari,,2,2019,85,,for_sale,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Budapeshti st.,W/o renovation,2,,1,,1,old building
439536,4041,lari,month,2,2019,85,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Budapeshti st.,W/o renovation,2,,1,,1,old building
438686,1078,lari,month,2,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Renovated,3,2,1,,1,old building
352815,4041,lari,month,2,2019,485,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Vake,Shrosha st.,Black Frame,,,,,1,new building
437427,247818,lari,,2,2019,,4600,for_sale,land,Land,Kazbegi,,,,,,,,,,
352322,282838,lari,,2,2019,105,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Shrosha st.,Black Frame,3,2,1,1,7,new building
349335,3233,lari,month,2,2019,120,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,3,2,2,2,8,new building
349574,1886,lari,month,2,2019,90,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Krtsanisi,Krtsanisi str.,Newly renovated,2,1,1,1,2,new building
350445,2694,lari,month,2,2019,125,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Tamarashvili st.,Newly renovated,3,2,1,2,7,new building
349869,5388,lari,month,2,2019,240,,for_rent,commercial_estate,Retail real estate,Tbilisi,Gldani-Nadzaladevi,Sanzona,Guramishvili avenue,Newly renovated,1,,2,,1,
433985,10773,lari,month,2,2019,170,,for_rent,commercial_estate,Retail real estate,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Ts.Dadiani st.,Newly renovated,,,,,,
348758,1886,lari,month,2,2019,75,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Renovated,,,1,,,
349066,1616,lari,month,2,2019,145,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Renovated,3,2,1,2,5,old building
430619,8890,lari,month,2,2019,270,500,for_rent,private_house,House,Tbilisi,Didgori,Tskneti,,Newly renovated,6,4,2,3,,new building
450445,1347,lari,month,2,2019,80,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Vera,Kostava st.,Newly renovated,4,,1,1,,
431681,0,lari,,2,2019,157,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Ortachala,,Newly renovated,3,2,1,,8,new building
353160,191252,lari,,2,2019,91,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Old renovated,3,2,1,1,7,old building
437724,1751,lari,month,2,2019,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,7,new building
352962,2689,lari,month,2,2019,130,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Mardjanishvili st.,Newly renovated,4,3,2,2,2,new building
437404,2694,lari,month,2,2019,100,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Sololaki,Machabeli st.,Newly renovated,5,,2,,,old building
350487,21547,lari,month,2,2019,1000,300,for_rent,commercial_estate,Building,Tbilisi,Vake-Saburtalo,Saburtalo,Gazapkhuli st.,Newly renovated,13,,13,5,,new building
599938,363650,lari,,2,2019,100,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Kargareteli st.,Renovated,3,2,1,1,2,old building
599905,4041,lari,month,2,2019,100,,for_rent,commercial_estate,Office,Tbilisi,Didube-Chugureti,Chugureti,Agmashenebeli ave.,Renovated,3,,1,,1,
599323,70,lari,month,2,2019,30,,for_rent,flat,Apartments,Bakuriani,,,,Eurostandard,2,1,1,1,3,new building
610084,202376,lari,,2,2019,120,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Ts.Dadiani st.,Old renovated,3,2,1,2,3,old building
609405,8082,lari,month,2,2019,450,,for_rent,commercial_estate,Restaurant,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,,,4,,,
607535,1212,lari,month,2,2019,100,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,,Newly renovated,4,3,1,1,2,old building
603548,256345,lari,,2,2019,130,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,,Renovated,5,4,1,2,8,old building
603996,199706,lari,,2,2019,240,600,for_sale,private_house,House,Tbilisi,Isani-Samgori,Orkhevi,D.Kakabadze st.,White Frame,5,3,2,4,,new building
603493,2290,lari,month,2,2019,110,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Mitskevichi st.,Newly renovated,3,2,2,2,4,new building
603379,8082,lari,month,2,2019,380,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,8,6,3,6,7,new building
627545,2694,lari,month,2,2019,180,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Mtskheta st.,Newly renovated,4,3,3,3,4,new building
636926,3451,lari,month,2,2019,260,200,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Newly renovated,6,3,2,2,,
639029,4580,lari,month,2,2019,100,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,W/o renovation,,,1,,1,old building
638602,2416,lari,month,2,2019,70,,for_rent,commercial_estate,Office,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Newly renovated,3,,1,,2,new building
637981,2290,lari,month,2,2019,78,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Janashia st.,Newly renovated,2,1,1,1,7,new building
637973,1208,lari,month,2,2019,35,,for_rent,commercial_estate,Office,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Newly renovated,1,,1,,2,
635331,1212,lari,month,2,2019,80,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Krtsanisi,Gorgasali st.,Newly renovated,3,2,1,1,4,new building
634561,67337,lari,month,2,2019,1956,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Krtsanisi,Gorgasali st.,Old renovated,10,,4,5,1,new building
633679,727,lari,month,2,2019,40,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Renovated,1,1,1,1,3,old building
646289,142782,lari,,2,2019,52,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Digomi,Gr.Robakidze avenue,Newly renovated,2,1,1,1,6,new building
661739,3984,lari,month,2,2019,150,,for_rent,commercial_estate,Retail real estate,Tbilisi,Old Tbilisi,Vera,Kiacheli st.,Newly renovated,4,,1,,1,
660465,2155,lari,month,2,2019,65,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,3,,1,,1,new building
660455,1000,lari,month,2,2019,50,,for_rent,commercial_estate,Retail real estate,Tbilisi,Old Tbilisi,Vera,Shanidze st.,Newly renovated,2,,1,,1,
659695,943,lari,month,2,2019,72,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,Agladze st.,Renovated,3,2,1,1,2,old building
658182,1016,lari,month,2,2019,56,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,Tevdore mgvdeli st.,Newly renovated,2,1,1,1,4,new building
659008,674,lari,month,2,2019,20,,for_rent,commercial_estate,Retail real estate,Tbilisi,Old Tbilisi,Vera,,Renovated,1,,1,,,
662484,956,lari,month,2,2019,70,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,3,,1,,1,old building
659988,943,lari,month,2,2019,46,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,Stanislavski st.,Newly renovated,2,1,1,1,9,new building
755520,389240,lari,,2,2019,170,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,White Frame,5,4,3,3,4,new building
755518,999,lari,month,2,2019,53,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Mtskheta st.,Newly renovated,2,1,1,,1,new building
755508,24246,lari,month,2,2019,600,800,for_rent,private_house,House,Tbilisi,Didgori,Tskneti,,Newly renovated,8,6,5,5,,new building
755479,8082,lari,month,2,2019,200,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Renovated,5,,2,,,
755448,1016,lari,month,2,2019,60,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,Abuladze st.,Newly renovated,2,,1,,1,new building
762253,1200,lari,month,2,2019,70,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Mtatsminda,Freedom square,Newly renovated,2,,1,,6,new building
762191,700,lari,month,2,2019,45,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Mtatsminda,Freedom square,Newly renovated,3,,1,,4,new building
762208,500,lari,month,2,2019,43,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Mtatsminda,Freedom square,Newly renovated,1,,1,,1,new building
762174,120,lari,day,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Akura st.,Newly renovated,3,2,1,2,11,new building
816870,404100,lari,,2,2019,170,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,A.Razmadze st.,Eurostandard,4,3,1,,1,
822446,17714,lari,,2,2019,,2822,for_sale,land,Land,Gori,,,,,,,,,,
785507,1078,lari,month,2,2019,59,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Oniashvili st.,Newly renovated,2,1,2,2,3,new building
874550,1858860,lari,,2,2019,74,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Politkovskaya  st.,Newly renovated,3,2,1,2,10,new building
940307,37716,lari,,2,2019,54,,for_sale,flat,Apartments,Gardabani,,,,Newly renovated,2,1,1,1,4,old building
937686,913,lari,month,2,2019,100,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Newly renovated,25,2,1,1,7,old building
934167,Contract price,,,2,2019,,801,for_sale,land,Land,Ozurgeti,,,,,,,,,,
949183,140088,lari,,2,2019,110,,for_sale,flat,Apartments,Borjomi,,,,Old renovated,5,3,1,1,1,old building
947951,1563,lari,month,2,2019,65,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Renovated,2,1,1,2,5,
947064,6735,lari,month,2,2019,400,1280,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Saburtalo,Margiani st.,,8,4,4,1,,
916080,2694,lari,month,2,2019,75,,for_rent,commercial_estate,Restaurant,Tbilisi,Didube-Chugureti,,,Renovated,,,,,1,
916083,2694,lari,month,2,2019,75,,for_rent,commercial_estate,Restaurant,Tbilisi,Didube-Chugureti,,,Renovated,,,,,1,
941506,293856,lari,,2,2019,98,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,2,1,2,2,4,new building
941497,734,lari,month,2,2019,40,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Budapeshti st.,Newly renovated,2,,1,,1,new building
949954,370802,lari,,2,2019,149,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,White Frame,4,3,2,3,11,new building
967815,Contract price,,,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Eurostandard,5,4,3,,3,new building
965566,3233,lari,month,2,2019,175,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,4,3,2,2,6,new building
970252,269400,lari,,2,2019,,2130,for_sale,land,Land,Tbilisi,Gldani-Nadzaladevi,Avchala,E.AndronikaShvili st.,,,,,,,
969475,Contract price,,,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Eurostandard,4,3,3,,3,new building
969463,Contract price,,,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Eurostandard,4,3,3,,3,new building
969469,Contract price,,,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Eurostandard,4,3,2,,3,new building
982534,135000,lari,,2,2019,75,,for_sale,flat,Apartments,Tbilisi,,,,W/o renovation,25,2,1,,2,
964595,80,lari,day,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,Renovated,3,2,1,1,5,new building
964594,70,lari,day,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,Renovated,3,1,1,,3,old building
968443,1222,lari,month,2,2019,80,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Digomi,E.Mikeladze st.,Newly renovated,3,2,1,1,6,new building
968422,950,lari,month,2,2019,50,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,15,1,1,1,9,new building
968407,1901,lari,month,2,2019,130,150,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Vake,Kobuleti st.,Newly renovated,3,2,2,2,,
968385,2156,lari,month,2,2019,100,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,3,2,1,1,6,new building
968381,309936,lari,,2,2019,240,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Panaskerteli st.,Newly renovated,4,3,2,2,9,old building
968353,269510,lari,,2,2019,80,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Bagebi,Tskneti highway,Newly renovated,3,2,1,3,10,new building
434257,674,lari,month,2,2019,40,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,2,1,1,1,7,old building
267778,1,lari,day,2,2019,,,for_lease_one,flat,Apartments,Bakuriani,,,,Eurostandard,2,1,1,1,3,new building
351922,5388,lari,month,2,2019,130,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,T.Tabidze st.,Newly renovated,4,3,2,2,2,new building
169750,Contract price,,,2,2019,,2470,for_sale,land,Land,Batumi,,,,,,,,,,
602656,135,lari,day,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kekelidze st.,Newly renovated,1,1,1,1,5,old building
629402,6732,lari,month,2,2019,270,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Mtskheta st.,Newly renovated,5,4,3,3,5,new building
628473,1347,lari,month,2,2019,120,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Kostava st.,Renovated,3,2,1,1,3,old building
638614,2655,lari,month,2,2019,120,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Budapeshti st.,Newly renovated,3,2,2,2,5,new building
634069,1616,lari,month,2,2019,120,250,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Digomi 7,,Newly renovated,4,3,2,2,,
755514,5388,lari,month,2,2019,360,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,5,5,4,4,2,new building
859116,Contract price,,,2,2019,62,,for_rent,flat,Apartments,Bakuriani,,,,Newly renovated,2,1,2,1,2,old building
941564,1957,lari,month,2,2019,120,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Kostava st.,Newly renovated,3,2,1,1,7,new building
941527,2637,lari,month,2,2019,150,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,3,,2,,1,new building
941512,3624,lari,month,2,2019,148,,for_rent,commercial_estate,Office,Tbilisi,Didube-Chugureti,Chugureti,Chubinashvili st.,Newly renovated,6,,1,1,2,
941500,6122,lari,month,2,2019,200,1200,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Digomi 8,,Newly renovated,5,3,3,3,,new building
970191,377160,lari,,2,2019,,1129,for_sale,land,Land,Tbilisi,Vake-Saburtalo,Vashlijvari,,,,,,,,
969478,Contract price,,,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Eurostandard,4,3,3,,3,new building
968451,1358,lari,month,2,2019,30,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,1,,1,,,old building
447030,808,lari,month,2,2019,40,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Tsinamdzgvrishvili st.,Renovated,1,1,1,1,2,old building
757280,1000,lari,month,2,2019,58,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Didi digomi,Agmashenebeli alley,Renovated,2,,1,,3,
934449,Contract price,,,2,2019,,,for_lease_one,flat,Apartments,Kobuleti,,,,Newly renovated,2,2,1,,2,old building
936567,1223,lari,month,2,2019,76,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,2,1,1,1,8,new building
941509,87555,lari,,2,2019,49,,for_sale,commercial_estate,Building,Borjomi,,,,Old renovated,1,,1,,1,
1001939,982,lari,month,2,2019,87,,for_rent,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Sanzona,,Newly renovated,3,2,1,1,5,old building
1001934,553090,lari,,2,2019,700,,for_sale,commercial_estate,Office,Tbilisi,,,,Eurostandard,8,,6,3,4,new building
1001919,Contract price,,,2,2019,,651,for_sale,land,Land,Dusheti,,,,,,,,,,
1001916,674500,lari,,2,2019,,720,for_sale,land,Land,Tbilisi,,,,,,,,,,
1001903,135000,lari,,2,2019,100,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Gldanula,,Old renovated,4,3,1,2,9,old building
1001892,478000,lari,,2,2019,460,600,for_sale,private_house,House,Tbilisi,Isani-Samgori,Varketili,Javakheti st.,Under renovation,7,4,4,3,,new building
1001885,167276,lari,,2,2019,61,,for_sale,flat,Apartments,Tbilisi,,,,Under renovation,2,1,1,2,4,new building
998604,167276,lari,,2,2019,61,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bulachauri st.,,3,2,1,2,4,new building
1001866,Contract price,,,2,2019,43,,for_sale,flat,Apartments,Batumi,,,,Black Frame,2,1,1,1,17,
1001833,Contract price,,,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bulachauri st.,Eurostandard,3,3,2,,1,new building
973548,944,lari,month,2,2019,65,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,Tsabadze st.,Old renovated,2,1,1,1,2,new building
1001801,Contract price,,,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bulachauri st.,Eurostandard,2,1,1,,5,old building
1001756,188860,lari,,2,2019,112,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Black Frame,4,3,2,3,9,under construction
1001753,134900,lari,,2,2019,60,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,2,1,1,1,6,new building
1001666,809,lari,month,2,2019,48,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,8,new building
1001746,237424,lari,,2,2019,86,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bakhtrioni st.,Newly renovated,2,1,1,2,14,new building
1001638,1349,lari,month,2,2019,75,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,2,1,1,,7,new building
1001663,90,lari,day,2,2019,,,for_lease_one,flat,Apartments,Bakuriani,,,,Newly renovated,2,1,1,1,4,new building
1001627,364230,lari,,2,2019,115,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,N. Ramishvili st.,Renovated,3,2,2,1,7,new building
1001456,481593,lari,,2,2019,210,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,White Frame,5,4,1,,12,new building
1001424,72846,lari,,2,2019,,800,for_sale,land,Land,Tbilisi,Gldani-Nadzaladevi,Mukhiani,,,,,,,,
1001413,3238,lari,month,2,2019,180,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,4,3,3,,4,new building
1001383,1619,lari,month,2,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Aslanidi st.,Newly renovated,2,1,1,,7,new building
1001375,796,lari,month,2,2019,55,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Melikishvili st.,Newly renovated,2,1,1,,2,old building
1001369,1349,lari,month,2,2019,55,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,A.Chavchavadze st.,Newly renovated,2,1,1,,2,old building
921933,700,lari,month,2,2019,56,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Newly renovated,2,1,1,,9,
999080,1484,lari,month,2,2019,120,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,3,2,1,1,11,new building
1001357,200,lari,month,2,2019,18,20,for_rent,private_house,House,Tbilisi,Isani-Samgori,Africa,,Old renovated,1,1,1,1,,new building
1001356,153786,lari,,2,2019,70,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Mukhiani,Dumbadze avenue,Newly renovated,3,2,1,1,8,new building
1001354,2698,lari,month,2,2019,180,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Vera,Barnovi st.,Newly renovated,5,,2,,2,old building
1001339,539600,lari,,2,2019,336,900,for_sale,private_house,House,Tbilisi,Gldani-Nadzaladevi,Tbilisi sea,,Newly renovated,6,4,3,2,,new building
1001326,33725,lari,,2,2019,55,5000,for_sale,private_house,House,Khobi,,,,W/o renovation,2,1,1,,,old building
1001314,809,lari,month,2,2019,75,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Chiatura st.,Newly renovated,2,1,1,,1,old building
1001309,37772,lari,,2,2019,54,,for_sale,flat,Apartments,Gardabani,,,,Newly renovated,2,1,1,1,4,old building
957367,755,lari,month,2,2019,50,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Didi digomi,Petre Iberi st.,Newly renovated,2,1,1,1,4,new building
1001284,1214,lari,month,2,2019,55,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,2,1,1,,7,new building
1001841,Contract price,,,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Eurostandard,3,2,2,,3,new building
992059,40000,lari,,2,2019,90,,for_sale,flat,Apartments,Chiatura,,,,Old renovated,3,2,1,2,3,old building
1001951,650,lari,month,2,2019,53,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Tsinamdzgvrishvili st.,Newly renovated,2,1,1,,1,
1001792,Contract price,,,2,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bulachauri st.,Eurostandard,3,2,2,,6,new building
1001873,93491,lari,,2,2019,40,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Digomi,,W/o renovation,1,1,1,,13,old building
1001640,209095,lari,,2,2019,90,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Old renovated,3,2,2,2,5,old building
1001438,234996,lari,,2,2019,67,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,White Frame,2,1,1,,2,new building
1001634,266562,lari,,2,2019,104,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Gabashvili st.,Newly renovated,3,2,1,2,2,new building
