pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
355957,15000,dollar,,12,2016,,1205,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Tbilisi sea,,,,,,,,
475784,73000,dollar,,12,2016,130,150,for_sale,private_house,Tbilisi,Old Tbilisi,Mtatsminda,K.Meskhi st.,White Frame,3,2,1,2,,new building
172348,Contract price,,,12,2016,230,401,for_sale,private_house,Tbilisi,Vake-Saburtalo,Saburtalo,Tekhuri st.,Newly renovated,7,3,2,1,,old building
438203,Contract price,,,12,2016,400,1200,for_sale,summer_house,Tbilisi,Didgori,Tsavkisi,,Newly renovated,8,4,2,3,,
400473,30,lari,day,12,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,1,1,1,,6,new building
264778,2500,dollar,month,12,2016,320,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,,,,2,,,
194616,1,dollar,,12,2016,1,,for_sale,flat,Tbilisi,,,,,1,1,2,,1,
192923,4000,dollar,month,12,2016,800,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,10,,9,4,4,new building
263605,1,dollar,month,12,2016,600,,to_rent,commercial_estate,Tbilisi,,,,,,,,,,
191670,Contract price,,,12,2016,180,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Avlabari,,Eurostandard,5,,2,2,,
224955,400,dollar,month,12,2016,30,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,1,1,1,1,5,
442177,4000,dollar,month,12,2016,400,600,for_rent,private_house,Tbilisi,Isani-Samgori,Ortachala,,,12,8,5,3,,
336096,8000,dollar,month,12,2016,1000,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,,9,,5,6,4,
194660,5000,dollar,month,12,2016,700,600,for_rent,private_house,Tbilisi,Vake-Saburtalo,Vake,,,9,7,4,6,,
274123,9999999999,dollar,,12,2016,490,,for_sale,commercial_estate,Tbilisi,Gldani-Nadzaladevi,Gldani,,,,,,,,
196815,45000,dollar,,12,2016,55,,for_sale,flat,Tbilisi,Old Tbilisi,Vera,,Old renovated,1,1,1,,4,
191737,30000,dollar,,12,2016,32,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Old renovated,1,1,1,1,4,old building
196838,30000,dollar,month,12,2016,2100,,for_rent,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,,Newly renovated,,,3,,7,
253778,5000,dollar,month,12,2016,500,,for_rent,commercial_estate,,,,,,,,,,,
190438,,,,12,2016,,,to_lease,flat,,,,,,3,,,,,
200520,3000,dollar,month,12,2016,120,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,3,1,2,,3,
200521,1,dollar,,12,2016,120,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,,,3,2,2,2,3,
189986,,,,12,2016,1,,to_rent,commercial_estate,Tbilisi,,,,,,,,,,
194659,1500,dollar,month,12,2016,180,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,,,2,,,
190392,,,,12,2016,,,to_rent,commercial_estate,,,,,,,,,,,
190395,,,,12,2016,,,to_buy,commercial_estate,,,,,,,,,,,
190397,,,,12,2016,,,to_rent,private_house,,,,,,1,,,,,
231100,170000,dollar,,12,2016,800,1700,for_sale,private_house,Saguramo,,,,Black Frame,14,12,7,6,,new building
196839,4000,dollar,month,12,2016,300,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,,11,,1,,12,
193839,60,lari,month,12,2016,40,,to_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,,1,,,,,
196830,2500,dollar,month,12,2016,170,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,5,,1,,1,
196827,50000,dollar,month,12,2016,140,,for_lease,flat,Tbilisi,Vake-Saburtalo,Vake,,,5,4,2,,6,
196828,15000,dollar,,12,2016,23,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,,,1,1,1,,3,
195547,1000000,dollar,,12,2016,700,1600,for_sale,private_house,Tbilisi,Vake-Saburtalo,Bagebi,,,12,7,5,6,,
195548,300000,dollar,,12,2016,700,2000,for_sale,commercial_estate,Bakuriani,,,,,12,,5,6,4,
196131,170000,dollar,,12,2016,120,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,,Eurostandard,3,2,2,1,7,new building
196840,5000,dollar,month,12,2016,320,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,10,,2,,1,
201791,1100000,dollar,,12,2016,670,1250,for_sale,private_house,Tbilisi,Vake-Saburtalo,Saburtalo,,,8,5,7,6,,
200523,15,dollar,month,12,2016,465,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,,12,,5,4,4,
264719,9,dollar,month,12,2016,280,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,,,,,,3,,,
225865,700000,dollar,,12,2016,108,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Eurostandard,,,,,,
239984,11,dollar,,12,2016,1,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,,White Frame,4,3,3,,1,new building
242307,300000,dollar,,12,2016,250,,for_sale,commercial_estate,Tbilisi,,,,,,,,,1,
263609,620,dollar,month,12,2016,60,,to_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,,,,,,,
263616,100,dollar,day,12,2016,,,for_lease_one,flat,Tbilisi,Old Tbilisi,Mtatsminda,,Eurostandard,3,2,2,1,6,new building
264717,2500,dollar,month,12,2016,300,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,,,7,,2,,,
265442,200,lari,month,12,2016,30,,to_rent,flat,Tbilisi,Gldani-Nadzaladevi,,,Old renovated,1,,,,,
318690,Contract price,,,12,2016,600,200,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,,,,,,
344943,1300,dollar,,12,2016,125,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,,White Frame,3,2,2,,7,
295764,80000,dollar,,12,2016,80,,to_buy,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,,3,,,,,
314760,400,dollar,month,12,2016,110,,for_rent,flat,Tbilisi,Didube-Chugureti,Didube,,,3,2,1,,7,
336095,5000,dollar,month,12,2016,1080,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,,,6,8,4,new building
319391,85000,dollar,,12,2016,88,,for_sale,commercial_estate,,,,,,1,,,,1,
324670,52000,dollar,,12,2016,100,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,D. Tavdadebuli st.,Old renovated,4,3,2,2,5,old building
329469,110000,dollar,,12,2016,107,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,,,3,2,2,1,12,
331614,1111,dollar,month,12,2016,1300,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,18,,8,4,5,new building
371638,,,,12,2016,,,to_buy,land,Tbilisi,,,,,,,,,,
391961,,,,12,2016,,,to_lease,flat,Tbilisi,Vake-Saburtalo,Vake,,,4,,,,,
430996,175000,dollar,,12,2016,140,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,,Old renovated,3,2,2,2,3,
324180,850000,dollar,,12,2016,450,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Sololaki,,Eurostandard,11,,11,10,4,new building
413227,500000,dollar,,12,2016,250,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Sololaki,Leselidze st.,Newly renovated,5,,5,,3,new building
432637,75000,dollar,,12,2016,,1500,for_sale,land,Tbilisi,Didgori,Tsavkisi,,,,,,,,
443456,110000,dollar,,12,2016,115,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Gagarini st.,Eurostandard,3,2,1,2,9,new building
464640,Contract price,,,12,2016,300,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Sololaki,Leselidze st.,Newly renovated,,,3,,,old building
453931,250000,dollar,,12,2016,320,241,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Sololaki,Leselidze st.,Old renovated,,,,,2,old building
468051,17000,dollar,,12,2016,37,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,,Black Frame,2,1,1,1,10,new building
470368,32000,dollar,,12,2016,,1500,for_sale,land,Tbilisi,Didgori,Shindisi,,,,,,,,
474124,22000,dollar,,12,2016,37,,for_sale,flat,Tbilisi,,,,Renovated,1,1,1,1,7,old building
474259,20000,dollar,,12,2016,120,900,for_sale,summer_house,Tbilisi,,,,White Frame,5,3,1,4,,new building
325559,Contract price,,,12,2016,65,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,2,2,1,1,3,old building
475619,600,dollar,month,12,2016,85,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,3,2,1,,2,old building
400014,113400,dollar,,12,2016,162,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,,White Frame,5,3,2,1,3,
425801,Contract price,,,12,2016,20,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,,,1,1,2,,1,
433224,1,dollar,month,12,2016,70,,for_rent,flat,Borjomi,,,,,2,2,2,1,2,
430387,220000,dollar,,12,2016,330,300,for_sale,summer_house,Tbilisi,Didgori,Kojori,,Newly renovated,12,8,4,2,,new building
424023,Contract price,,,12,2016,97,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,White Frame,3,2,3,1,9,new building
433163,Contract price,,,12,2016,120,289,for_sale,private_house,Tbilisi,Didube-Chugureti,Kukia,,,6,3,2,2,,
444919,55000,dollar,,12,2016,100,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,,3,2,3,1,13,
227255,272000,dollar,,12,2016,340,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,,10,,4,1,4,
432856,11000,lari,,12,2016,70,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,,,3,,2,,1,
423353,Contract price,,,12,2016,50,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Digomi,Beliashvili st.,Black Frame,2,,1,,1,new building
174614,45000,dollar,,12,2016,,1500,for_sale,land,Tbilisi,Vake-Saburtalo,Tkhinvali,Tkhinvali st.,,,,,,,
203780,Contract price,,,12,2016,110,,for_sale,flat,Tbilisi,Didgori,,,,3,2,2,,1,
183675,75000,dollar,,12,2016,117,,for_sale,flat,Borjomi,,,,Black Frame,5,4,2,1,2,old building
181941,47600,dollar,,12,2016,68,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Black Frame,2,2,2,2,9,new building
425408,25000,dollar,month,12,2016,90,,for_lease,flat,Tbilisi,Vake-Saburtalo,Didi digomi,D. Tavdadebuli st.,Old renovated,4,3,2,2,7,old building
146864,Contract price,,,12,2016,360,1600,for_sale,private_house,Senaki,,,,Old renovated,12,8,4,2,,old building
336409,Contract price,,,12,2016,200,,for_rent,flat,Tbilisi,Vake-Saburtalo,Didi digomi,Giorgi Brtskinvale st.,,8,4,3,,1,
180422,15,lari,,12,2016,,900,for_sale,land,Rustavi,,,,,,,,,,
380965,Contract price,,,12,2016,500,237,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Gldanula,,,10,8,5,5,,
402860,Contract price,,,12,2016,176,40,for_sale,private_house,Tbilisi,Old Tbilisi,Avlabari,Tsurtsumia st.,,8,4,2,2,,
357012,Contract price,,,12,2016,70,,for_sale,flat,Tbilisi,Isani-Samgori,Ortachala,,,2,1,2,1,3,
336279,Contract price,,,12,2016,115,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,,3,2,3,1,14,
341284,41000,dollar,,12,2016,60,,for_sale,flat,Tbilisi,Old Tbilisi,Avlabari,,,2,1,2,,1,
343146,120000,dollar,,12,2016,220,300,for_sale,private_house,Tbilisi,Vake-Saburtalo,Didi digomi,,,8,4,4,4,,
162055,700,dollar,,12,2016,220,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Black Frame,5,3,3,2,7,new building
178008,1,dollar,month,12,2016,110,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,Turgenev st.,Newly renovated,5,4,2,,1,old building
373476,Contract price,,,12,2016,60,,for_sale,flat,Tbilisi,Old Tbilisi,Sololaki,,,2,1,3,1,1,
175505,2,dollar,,12,2016,,78833,for_sale,land,Tbilisi,,,,,,,,,,
223309,750,dollar,month,12,2016,90,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,,,3,2,2,,1,
345301,10000,dollar,,12,2016,,167,for_sale,land,Surami,,,,,,,,,,
175663,Contract price,,,12,2016,1,1,for_sale,summer_house,,,,,,1,1,1,,,
324600,Contract price,,,12,2016,78,,for_sale,flat,Tbilisi,Isani-Samgori,Samgori,,,3,2,3,,1,
176714,130000,dollar,,12,2016,130,,for_sale,flat,Tbilisi,Old Tbilisi,,,Old renovated,4,3,2,,3,
178181,Contract price,,,12,2016,,20000,for_sale,land,Tbilisi,,,,,,,,,,
218199,Contract price,,,12,2016,55,400,for_sale,summer_house,Tbilisi,Gldani-Nadzaladevi,Mukhiani,,,1,1,1,1,,
195883,Contract price,,,12,2016,105,105,for_sale,private_house,Borjomi,,,,,4,4,3,,,
331350,42000,dollar,,12,2016,70,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,,2,1,3,,1,
389921,Contract price,,,12,2016,35,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,Poti st.,,1,1,2,,1,
198979,17000,dollar,,12,2016,30,,for_sale,flat,Tbilisi,Isani-Samgori,Ponichala,,,1,1,1,,5,
189956,2000,dollar,month,12,2016,800,7000,for_rent,commercial_estate,Rustavi,,,,Old renovated,,,,,,old building
351324,Contract price,,,12,2016,26,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,,,2,,2,,1,
198258,Contract price,,,12,2016,100,2128,for_sale,summer_house,Tbilisi,Didgori,Tskneti,,Black Frame,3,2,1,1,,old building
198700,13000,dollar,,12,2016,21,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,Tsinamdzgvrishvili st.,,1,1,1,1,2,
199832,45000,dollar,,12,2016,134,800,for_sale,private_house,Borjomi,,,,,5,3,3,2,,
205113,155000,dollar,,12,2016,172,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Budapeshti I lane,,5,3,3,,1,
201135,120000,dollar,,12,2016,,1000,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,,,,,,,,
323144,882000,dollar,,12,2016,1800,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Temqa,,,24,48,24,8,6,under construction
208829,110000,dollar,,12,2016,200,160,for_sale,private_house,Tbilisi,Vake-Saburtalo,Vashlijvari,,,8,4,4,2,,
204162,35000,dollar,,12,2016,110,60,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Java st.,,4,2,3,1,,
204244,36000,dollar,,12,2016,96,,for_sale,flat,Borjomi,,,,Old renovated,3,2,3,,7,old building
348084,35000,dollar,,12,2016,80,299,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Java st.,,4,2,3,1,,
205081,40000,dollar,,12,2016,200,3000,for_sale,private_house,Tbilisi,Isani-Samgori,Lilo,,,3,2,2,1,,
205380,1000,dollar,month,12,2016,70,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Purtseladze st.,Newly renovated,,,2,,,
205400,Contract price,,,12,2016,120,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,,4,3,3,,5,
420177,Contract price,,,12,2016,88,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,Petre Iberi st.,,3,2,2,1,3,
205663,52000,dollar,,12,2016,97,,for_sale,flat,Tbilisi,Isani-Samgori,Vazisubani,,Old renovated,3,2,3,,2,old building
338327,220000,dollar,,12,2016,1800,,for_sale,commercial_estate,Tbilisi,,,,,10,,9,2,1,
207210,10000,dollar,,12,2016,24,,for_sale,flat,Tbilisi,Isani-Samgori,Samgori,Kakheti highway,,1,1,1,,2,
371978,40000,dollar,,12,2016,110,,for_sale,flat,Kutaisi,,,,,4,3,3,3,6,
