pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,otype_sub,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
973555,44550,lari,,9,2019,,1000,for_sale,land,Land,Tbilisi,Old Tbilisi,,,,,,,,,
981129,800,lari,month,9,2019,36,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Renovated,1,1,1,1,6,old building
976911,643632,lari,,9,2019,213,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,5,4,3,3,17,new building
976882,2172,lari,month,9,2019,17,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Renovated,1,,1,,,old building
800375,460,lari,month,9,2019,42,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Navtlugi,B..Khmelnitski st.,Newly renovated,2,1,2,,1,new building
1026759,300,lari,month,9,2019,70,100,for_rent,private_house,House,Kutaisi,,,,Renovated,2,1,2,1,,old building
1064959,Contract price,,,9,2019,82,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Old renovated,3,2,1,,3,old building
1074863,200,lari,month,9,2019,30,,for_rent,flat,Apartments,Kutaisi,,,,Old renovated,1,1,2,,9,old building
381622,744,lari,month,9,2019,40,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Old renovated,2,,1,,,old building
366883,2376,lari,month,9,2019,100,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Sololaki,Chakhrukhadze st.,Newly renovated,3,,2,1,,new building
358272,71274,lari,,9,2019,,4000,for_sale,land,Land,Tserovani,,,,,,,,,,
358361,1734,lari,month,9,2019,65,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,3,2,1,1,4,old building
366883,2376,lari,month,9,2019,100,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Sololaki,Chakhrukhadze st.,Newly renovated,3,,2,1,,new building
358361,1734,lari,month,9,2019,65,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,3,2,1,1,4,old building
358272,71274,lari,,9,2019,,4000,for_sale,land,Land,Tserovani,,,,,,,,,,
366883,2376,lari,month,9,2019,100,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Sololaki,Chakhrukhadze st.,Newly renovated,3,,2,1,,new building
358272,71274,lari,,9,2019,,4000,for_sale,land,Land,Tserovani,,,,,,,,,,
358361,1734,lari,month,9,2019,65,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,3,2,1,1,4,old building
358361,1734,lari,month,9,2019,65,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,3,2,1,1,4,old building
358272,71274,lari,,9,2019,,4000,for_sale,land,Land,Tserovani,,,,,,,,,,
366883,2376,lari,month,9,2019,100,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Sololaki,Chakhrukhadze st.,Newly renovated,3,,2,1,,new building
366883,2376,lari,month,9,2019,100,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Sololaki,Chakhrukhadze st.,Newly renovated,3,,2,1,,new building
366883,2376,lari,month,9,2019,100,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Sololaki,Chakhrukhadze st.,Newly renovated,3,,2,1,,new building
358361,1734,lari,month,9,2019,65,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,3,2,1,1,4,old building
366883,2376,lari,month,9,2019,100,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Sololaki,Chakhrukhadze st.,Newly renovated,3,,2,1,,new building
358361,1734,lari,month,9,2019,65,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,3,2,1,1,4,old building
358361,1734,lari,month,9,2019,65,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,3,2,1,1,4,old building
366883,2376,lari,month,9,2019,100,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Sololaki,Chakhrukhadze st.,Newly renovated,3,,2,1,,new building
358361,1734,lari,month,9,2019,65,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,3,2,1,1,4,old building
358361,1734,lari,month,9,2019,65,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Renovated,3,2,1,1,4,old building
626984,1040,lari,month,9,2019,69,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Krtsanisi,,Newly renovated,3,2,1,1,2,new building
664212,1040,lari,month,9,2019,82,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Br. Kakabadze st.,Newly renovated,3,2,1,1,3,
654755,Contract price,,,9,2019,40,,for_rent,flat,Apartments,Kutaisi,,,,Eurostandard,2,1,1,1,2,old building
681345,2896,lari,month,9,2019,65,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,,1,,12,new building
681014,1485,lari,month,9,2019,80,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Krtsanisi,,Newly renovated,3,,1,,2,
973554,62370,lari,,9,2019,,1000,for_sale,land,Land,Tbilisi,Vake-Saburtalo,Vake,,,,,,,,
1084549,118640,lari,,9,2019,86,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,,,Old renovated,2,3,1,2,4,old building
1084542,216518,lari,,9,2019,72,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,Saguramo st.,Renovated,4,3,1,1,2,old building
1084539,192400,lari,,9,2019,100,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Didi digomi,,Eurostandard,4,3,2,2,5,new building
1084541,174500,lari,,9,2019,62,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Ioseliani st.,Newly renovated,3,2,1,2,2,new building
1048853,59320,lari,,9,2019,,2000,for_sale,land,Land,Ambrolauri,,,,,,,,,,
1084529,250,lari,month,9,2019,25,,for_rent,commercial_estate,Retail real estate,Tbilisi,Gldani-Nadzaladevi,Sanzona,Arbos st.,Newly renovated,1,,1,1,1,old building
1084524,44490,lari,year,9,2019,80,,for_lease,flat,Apartments,Batumi,,,,Newly renovated,4,2,2,,2,old building
1084522,Contract price,,,9,2019,617,2000,for_sale,private_house,House,Kobuleti,,,,White Frame,60,40,20,,,new building
1084514,100844,lari,,9,2019,,400,for_sale,land,Land,Shekvetili,,,,,,,,,,
1084496,400,lari,month,9,2019,35,600,for_rent,private_house,House,Tbilisi,Gldani-Nadzaladevi,Sanzona,Bezhanishvili st.,Newly renovated,1,1,2,,,new building
1084485,1305,lari,month,9,2019,35,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Tarkhnishvili st.,Renovated,1,1,1,,1,new building
1084488,237280,lari,,9,2019,80,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,,1,new building
1082077,650,lari,month,9,2019,62,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Renovated,2,1,1,1,3,old building
1082414,2000,lari,month,9,2019,260,130,for_rent,private_house,House,Tbilisi,Isani-Samgori,,,Newly renovated,2,1,3,,,new building
1084432,500,lari,month,9,2019,43,,for_rent,flat,Apartments,Batumi,,,Heydar Abashidze st.,Renovated,2,1,1,,3,
1082415,2000,lari,month,9,2019,260,130,for_rent,commercial_estate,Industrial real estate,Tbilisi,Isani-Samgori,,,Newly renovated,5,,3,,2,new building
1084415,Contract price,,,9,2019,500,500,for_sale,private_house,House,Tbilisi,Old Tbilisi,Abanotubani,,W/o renovation,2,2,1,,,old building
1084411,252110,lari,,9,2019,115,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Toidze st.,Old renovated,6,3,2,,3,old building
1079679,70,lari,day,9,2019,,,for_lease_one,flat,Apartments,Batumi,,,,Eurostandard,2,1,1,1,2,old building
1084461,250,lari,month,9,2019,11,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Avlabari,Meskhishvili st.,Newly renovated,2,1,1,1,1,new building
1082416,2000,lari,month,9,2019,260,130,for_rent,commercial_estate,Warehouse,Tbilisi,Isani-Samgori,,,Newly renovated,,,,,2,new building
1084471,890,lari,month,9,2019,25,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Old renovated,2,1,1,1,7,old building
1084413,176400,lari,,9,2019,200,200,for_sale,private_house,House,Kutaisi,,,,Newly renovated,7,3,1,2,,old building
681351,3559,lari,month,9,2019,80,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,4,,1,1,12,new building
1084546,148400,lari,,9,2019,51,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Isani,,Eurostandard,1,1,1,1,20,new building
1084547,600,lari,month,9,2019,25,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,1,1,1,,2,old building
1083257,20776,lari,,9,2019,,2004,for_sale,land,Land,Tbilisi,,,,,,,,,,
1077479,202418,lari,,9,2019,68,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Berbuki st.,Renovated,2,1,1,1,2,new building
1084490,2523,lari,month,9,2019,100,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,3,2,1,2,5,new building
1084483,337500,lari,,9,2019,,2500,for_sale,land,Land,Batumi,,,,,,,,,,
1054172,Contract price,,,9,2019,80,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Mosashvili st.,Old renovated,2,1,1,1,5,old building
1084477,192920,lari,,9,2019,102,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Gldani,,Old renovated,4,3,2,2,6,old building
1084473,Contract price,,,9,2019,70,,for_lease,flat,Apartments,Batumi,,,,,5,3,2,,1,
953002,760,lari,month,9,2019,35,,for_rent,flat,Apartments,Tbilisi,,,,Old renovated,1,1,1,1,4,old building
1084435,1484,lari,month,9,2019,78,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Newly renovated,3,,2,1,1,new building
268985,27000,lari,,9,2019,,602,for_sale,land,Land,Tbilisi,Didgori,Tskneti,,,,,,,,
269011,45230,lari,,9,2019,15,,for_sale,commercial_estate,Retail real estate,Batumi,,,,White Frame,,,1,,1,new building
268996,49000,lari,,9,2019,,399,for_sale,land,Land,Ureki,,,,,,,,,,
268949,12250,lari,,9,2019,,2500,for_sale,land,Land,Bazaleti,,,,,,,,,,
322664,100,lari,day,9,2019,,,for_lease_one,flat,Apartments,Bakuriani,,,,Newly renovated,1,1,1,1,2,new building
269023,Contract price,,,9,2019,300,,for_rent,commercial_estate,Retail real estate,Batumi,,,,White Frame,,,,,,new building
416467,169439,lari,,9,2019,81,,for_sale,flat,Apartments,Batumi,,,,Eurostandard,2,1,1,,3,new building
416502,227205,lari,,9,2019,128,,for_sale,commercial_estate,Retail real estate,Batumi,,,,White Frame,,,,,1,new building
416465,243540,lari,,9,2019,102,,for_sale,flat,Apartments,Batumi,,,,Eurostandard,3,2,1,2,2,new building
260496,178200,lari,,9,2019,98,,for_sale,flat,Apartments,Batumi,,,,White Frame,4,3,1,1,2,
308581,5940,lari,month,9,2019,140,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Kandelaki st.,Old renovated,,,,,,
308238,683032,lari,,9,2019,380,500,for_sale,private_house,House,Tbilisi,Vake-Saburtalo,Didi digomi,,White Frame,7,5,3,2,,new building
308030,252426,lari,,9,2019,85,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Tabukashvili st.,W/o renovation,3,2,1,,1,old building
308196,77211,lari,,9,2019,23,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,J.Bagrationi st.,Old renovated,1,1,1,,3,old building
308288,207879,lari,,9,2019,80,,for_sale,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,,,,,,
303996,237576,lari,,9,2019,75,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Barnovi st.,Newly renovated,3,2,1,,4,old building
303735,137407,lari,,9,2019,95,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,Newly renovated,3,2,1,1,8,new building
305886,445455,lari,,9,2019,125,100,for_sale,private_house,House,Tbilisi,Old Tbilisi,Vera,Gogebashvili st,Old renovated,4,3,2,2,,old building
303700,2376,lari,month,9,2019,95,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,Newly renovated,3,2,1,2,5,new building
306985,178182,lari,,9,2019,50,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Balanchivadze st.,Newly renovated,1,1,1,,11,old building
306854,2376,lari,month,9,2019,58,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,2,1,1,1,6,new building
307019,1485,lari,month,9,2019,50,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Newly renovated,2,1,1,1,6,old building
307041,2970,lari,month,9,2019,119,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,3,2,2,1,5,old building
306713,1187878,lari,,9,2019,500,1100,for_sale,private_house,House,Tbilisi,Didgori,Tskneti,,Newly renovated,6,4,4,4,,new building
304230,2970,lari,month,9,2019,105,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Burdzgla st.,Newly renovated,3,2,2,2,6,new building
304299,228666,lari,,9,2019,98,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Tamarashvili st.,Old renovated,3,2,1,,1,old building
109806,20000,lari,,9,2019,,1500,for_sale,land,Land,Gardabani,,,,,,,,,,
616522,941,lari,month,9,2019,69,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,2,1,1,1,4,new building
615740,3861,lari,month,9,2019,131,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kavsadze st.,Newly renovated,3,2,2,2,5,new building
615503,891,lari,month,9,2019,50,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,I.Kereselidze st.,Newly renovated,2,1,1,,3,old building
614383,277241,lari,,9,2019,130,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,D.Gamrekeli st.,Renovated,3,2,2,2,2,old building
625847,201960,lari,,9,2019,105,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Digomi,Gr.Robakidze avenue,Old renovated,4,3,2,2,2,old building
652393,550,lari,month,9,2019,40,,for_rent,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Sanzona,Gudamakari st,Newly renovated,2,1,1,,1,new building
649259,85750,lari,,9,2019,,3501,for_sale,land,Land,Tbilisi,Didgori,Tabakhmela,,,,,,,,
673906,0,lari,month,9,2019,56,,for_rent,flat,Apartments,Bakuriani,,,,Newly renovated,3,2,1,1,2,new building
684697,90,lari,day,9,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,2,1,1,1,6,new building
700420,683,lari,month,9,2019,63,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Rcheulishvili st.,Newly renovated,2,1,1,1,6,old building
687629,1188,lari,month,9,2019,60,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Ortachala,,Newly renovated,2,1,1,1,5,new building
687621,1188,lari,month,9,2019,67,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Isani,,Newly renovated,2,1,1,1,4,new building
720390,1188,lari,month,9,2019,75,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Isani,,Newly renovated,2,1,1,1,5,new building
688927,1634,lari,month,9,2019,100,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,6,new building
694309,2673,lari,month,9,2019,320,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bakhtrioni st.,Newly renovated,6,4,2,,4,new building
694328,1782,lari,month,9,2019,160,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Newly renovated,4,3,2,2,7,new building
694333,4752,lari,month,9,2019,100,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Shevchenko st.,Newly renovated,3,2,2,2,3,new building
694317,5940,lari,month,9,2019,250,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Br. Zubalashvili st.,Newly renovated,6,4,3,2,7,new building
716348,891,lari,month,9,2019,100,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,5,new building
694324,2228,lari,month,9,2019,140,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,4,3,2,2,12,new building
706885,1188,lari,month,9,2019,80,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Newly renovated,3,2,2,1,10,new building
730175,2079,lari,month,9,2019,200,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,5,,2,2,1,new building
717141,891,lari,month,9,2019,85,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,3,2,1,2,4,new building
694602,198990,lari,,9,2019,105,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,White Frame,3,2,1,1,2,new building
700510,891,lari,month,9,2019,115,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,2,1,1,2,1,old building
688721,1188,lari,month,9,2019,57,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,2,1,1,1,5,new building
700520,891,lari,month,9,2019,50,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kandelaki st.,Newly renovated,5,2,1,1,4,new building
694346,891,lari,month,9,2019,80,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kandelaki st.,Newly renovated,2,1,1,1,6,old building
721273,1931,lari,month,9,2019,200,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Taktakishvili st.,Newly renovated,4,3,2,2,5,
